"","CardNames","DeckCount","WinrateAverage"
"1","Shock",2,100
"2","Endless One",1,100
"3","Stonecoil Serpent",1,100
"4","Hall of the Bandit Lord",1,100
"5","Genesis Ultimatum",1,100
"6","Retraction Helix",1,100
"7","Viridian Longbow",1,100
"8","Mirror of Fate",1,100
"9","Tithe Taker",1,100
"10","Kozilek's Return",1,100
"11","Whispers of Emrakul",1,100
"12","Gallia of the Endless Dance",1,100
"13","Hidden Herbalists",1,100
"14","Narnam Renegade",1,100
"15","Savage Swipe",1,100
"16","Wood Elves",2,92.9
"17","Swan Song",3,91.7
"18","Khalni Heart Expedition",3,87.5
"19","Inferno Titan",2,87.5
"20","Claim the Firstborn",2,87.5
"21","Satyr Wayfinder",2,87.5
"22","Chandra, Acolyte of Flame",3,86.4
"23","Cloudform",2,84.6
"24","Goblin Engineer",7,83.8
"25","Shalai, Voice of Plenty",3,83.3
"26","Tanglepool Bridge",6,82.8
"27","Craterhoof Behemoth",7,81.8
"28","Cathartic Pyre",2,81.8
"29","Oran-Rief Hydra",1,81.8
"30","Imperious Perfect",1,81.8
"31","Lukka, Coppercoat Outcast",5,81.2
"32","Silverbluff Bridge",9,81.1
"33","Power Conduit",3,81
"34","Ideas Unbound",4,80.8
"35","Peer Through Depths",4,80.8
"36","Psychic Puppetry",4,80.8
"37","Reach Through Mists",4,80.8
"38","Elixir of Immortality",4,80.8
"39","Sojourner's Companion",10,80.4
"40","Prosperous Innkeeper",13,80
"41","Trinisphere",5,80
"42","Fraying Sanity",4,80
"43","Geier Reach Sanitarium",3,80
"44","Beseech the Queen",2,80
"45","Flayer Husk",1,80
"46","Frogmite",12,79.7
"47","Unmarked Grave",17,79.6
"48","Galvanic Blast",12,79.4
"49","Gingerbrute",12,79.4
"50","Spire of Industry",26,79.2
