"","CardNames","DeckCount","WinrateAverage"
"1","Shock",2,100
"2","Bloodbraid Elf",1,100
"3","Dance of the Manse",1,100
"4","Scarscale Ritual",1,100
"5","Cinderclasm",1,100
"6","Crash Through",1,100
"7","Ad Nauseam",1,100
"8","Lightning Greaves",1,100
"9","Esper Charm",1,100
"10","Savage Swipe",1,100
"11","Chandra's Defeat",2,92.9
"12","Magma Spray",2,92.9
"13","Gorilla Shaman",1,90
"14","Dennick, Pious Apprentice",2,89.5
"15","Worship",3,88.2
"16","Oath of Kaya",2,87.5
"17","Guttural Response",2,87.5
"18","Pongify",2,85.7
"19","Griselbrand",5,85
"20","Liliana's Triumph",5,84.6
"21","Cloudform",2,84.6
"22","Sweltering Suns",2,84.2
"23","Selfless Spirit",3,84
"24","Grinding Station",2,83.3
"25","Boseiju, Who Shelters All",2,83.3
"26","Tide Shaper",2,83.3
"27","Terastodon",2,83.3
"28","Ashen Rider",2,81.8
"29","Stoneforge Mystic",2,81.8
"30","Experimental Frenzy",4,81.5
"31","Vexing Shusher",3,81.5
"32","Mountain",4,81.2
"33","Helix Pinnacle",3,81.2
"34","Burst Lightning",3,81
"35","Galvanic Blast",9,80.9
"36","Summary Dismissal",7,80.8
"37","Wall of Shards",3,80.8
"38","Arasta of the Endless Web",16,80
"39","Void Winnower",9,80
"40","By Force",5,80
"41","Mana Tithe",4,80
"42","Harbinger of the Tides",4,80
"43","Apostle's Blessing",3,80
"44","Sphere of Annihilation",3,80
"45","Sacred Foundry",1,80
"46","Kabira Crossroads",1,80
"47","Verdant Command",1,80
"48","Ignite Memories",1,80
"49","Tempted by the Oriq",4,79.2
"50","Ghirapur Aether Grid",8,79.1
