"","CardNames","DeckCount","Winrate95Min"
"1","Flooded Strand",1141,72.7
"2","Omnath, Locus of Creation",405,72.6
"3","Raugrin Triome",642,72.6
"4","Ketria Triome",608,72.6
"5","Hallowed Fountain",779,72.6
"6","Forest",1546,72.6
"7","Breeding Pool",1045,72.5
"8","Stomping Ground",1053,72.5
"9","Misty Rainforest",1392,72.5
"10","Teferi, Time Raveler",788,72.4
"11","Steam Vents",1532,72.4
"12","Uro, Titan of Nature's Wrath",200,72.2
"13","Wrenn and Six",627,72.2
"14","Temple Garden",751,72.2
"15","Force of Negation",777,72.2
"16","Island",1498,72.2
"17","Gemstone Caverns",260,72.1
"18","Windswept Heath",838,72.1
"19","Wooded Foothills",1460,72.1
"20","Teferi, Hero of Dominaria",337,72
"21","Cavern of Souls",496,72
"22","Plains",1215,72
"23","Mountain",1488,72
"24","Scalding Tarn",1425,72
"25","Lightning Bolt",1775,72
"26","Slayers' Stronghold",121,71.9
"27","Growth Spiral",151,71.9
"28","Stormwing Entity",238,71.9
"29","Violent Outburst",376,71.9
"30","Field of Ruin",373,71.9
"31","Cryptic Command",501,71.9
"32","Monastery Swiftspear",663,71.9
"33","Boros Garrison",122,71.8
"34","Sunhome, Fortress of the Legion",122,71.8
"35","Mystic Sanctuary",200,71.8
"36","Primeval Titan",211,71.8
"37","Snow-Covered Forest",397,71.8
"38","Prismatic Ending",456,71.8
"39","Snow-Covered Island",499,71.8
"40","Spirebluff Canal",700,71.8
"41","Hour of Promise",88,71.7
"42","Dryad of the Ilysian Grove",264,71.7
"43","Valakut, the Molten Pinnacle",291,71.7
"44","Jace, the Mind Sculptor",357,71.7
"45","Utopia Sprawl",371,71.7
"46","Fiery Islet",718,71.7
"47","Spire of Industry",26,71.6
"48","Khalni Garden",137,71.6
"49","Summoner's Pact",169,71.6
"50","Field of the Dead",178,71.6
