"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Hammer Time - Izzet Prowess - Burn - Heliod Combo - Izzet Murktide - Amulet Titan - Temur Footfalls - Green Tron - Eldrazi Tron - Azorius Control - Blue Living End - WURG Control - Shadow Prowess - BTL Scapeshift - Mill,Reanimator - Bant Control - Orzhov Blink - Asmo Food - UBRG Shadow - WURG Control - Titan Shift - Dimir Control,WURG Control - Izzet Prowess - Amulet Titan - Mill - Temur Footfalls - Elementals - Azorius Control - Heliod Combo - Hammer Time - 5 Color Turbo Tibalt - Eldrazi Tron - Shadow Prowess - Izzet Murktide - Burn,Hammer Time - Izzet Prowess - Burn - Heliod Combo - Izzet Murktide - Amulet Titan - Temur Footfalls - WURG Control - Azorius Control - Eldrazi Tron - Green Tron - Blue Living End - Mill - Shadow Prowess - BTL Scapeshift,Hammer Time - Izzet Prowess - Burn - Heliod Combo - Izzet Murktide - Amulet Titan - Temur Footfalls - WURG Control - Azorius Control - Eldrazi Tron - Green Tron - Blue Living End - Mill - Shadow Prowess - BTL Scapeshift
"Tiers 1.5",Jund Saga - Yawgmoth - Dredge - Elementals - 5 Color Turbo Tibalt - Niv To Light - Esper Control - Rakdos Midrange - Jund Midrange - Jund Shadow - Gruul Midrange - Creativity Combo - Obosh Aggro - Jeskai Control - Humans - Spirits - Grixis Shadow - Stoneblade - Ad Nauseam - Mono White Taxes - Infect - Boros Prowess - Asmo Urza - WURG Blink - Mardu Midrange - Grixis Monkey,Mill - Elementals - Glimpse Combo - Twiddle Storm - Jund Turbo Tibalt - 5 Color Turbo Tibalt - Merfolk - Bant Blink - Spirits - Affinity - Izzet Breach - Amulet Titan - Gruul Midrange - WURG Footfalls - Izzet Prowess - Temur Footfalls - Delver - Azorius Control - Shadow Prowess - Hardened Scales - Grixis Monkey - Inverter Combo - Golgari Midrange - WURG Blink - Obosh Aggro - BTL Scapeshift - Mardu Shadow - Eldrazi Tron - Boros Blink - Jund Saga - Niv To Light - BTL Valki - Oops All Spells - Living End - Heliod Combo - Yawgmoth - Mono White Taxes - Dredge - Izzet Murktide - Green Tron - Blue Living End - Stoneblade - Belcher,Reanimator - BTL Scapeshift - Gruul Midrange - Green Tron - Jund Saga - Blue Living End - Spirits - Yawgmoth - Obosh Aggro - Niv To Light - Dredge - Jund Midrange - Esper Control - Creativity Combo - WURG Blink - Grixis Monkey - Asmo Food - Mono White Taxes - Stoneblade - WURG Footfalls - Ad Nauseam - Jund Shadow - Hardened Scales - Living End - UBRG Shadow - Asmo Urza - Jeskai Control - Titan Shift - Mardu Midrange - Izzet Breach - Boros Prowess - Rakdos Midrange,Elementals - Jund Saga - Yawgmoth - 5 Color Turbo Tibalt - Dredge - Niv To Light - Gruul Midrange - Obosh Aggro - Esper Control - Jund Midrange - Spirits - Creativity Combo - Jund Shadow - Rakdos Midrange - Jeskai Control - Stoneblade - Mono White Taxes - Ad Nauseam - Humans - WURG Blink - Grixis Monkey - Boros Prowess - Grixis Shadow - Asmo Urza - Reanimator,Elementals - Jund Saga - Yawgmoth - 5 Color Turbo Tibalt - Dredge - Niv To Light - Gruul Midrange - Obosh Aggro - Esper Control - Jund Midrange - Spirits - Creativity Combo - Jund Shadow - Rakdos Midrange - Jeskai Control - Stoneblade - Mono White Taxes - Ad Nauseam - Humans - WURG Blink - Grixis Monkey - Boros Prowess - Grixis Shadow - Asmo Urza - Reanimator
"Tiers 2",Taking Turns - Living End - WURG Footfalls - Grinding Breach - Hardened Scales - Reclamation - Belcher - Izzet Breach - Gifts Storm - Bogles - Reanimator - Golgari Midrange - Izzet Control - Sultai Control - Oops All Spells - Reclaimer Titan - Asmo Food - Titan Shift - Thopter Urza - Omnath Saheeli - Grixis Control - Affinity - UBRG Shadow - Domain Zoo - Glimpse Combo - Delver - BTL Valki,Ad Nauseam - Jund Midrange - Esper Control - Asmo Urza - Creativity Combo - Thopter Urza - Gifts Storm - Burn - Hammer Time - Mardu Midrange - Bogles - Reclamation - Jund Shadow - Taking Turns - Boros Prowess - Land Destruction - Izzet Kiki Jiki - Jeskai Control - Sultai Control - Grixis Control,Belcher - Taking Turns - Golgari Midrange - Humans - Affinity - Grixis Shadow - Glimpse Combo - Infect - Reclamation - Oops All Spells - Bant Control - Orzhov Blink - Gifts Storm - Delver - Thopter Urza - Bogles - Merfolk - Inverter Combo - Mardu Shadow - BTL Valki - Grinding Breach - Dimir Control - Twiddle Storm - Jund Turbo Tibalt - Sultai Control - Bant Blink,WURG Footfalls - Mardu Midrange - Living End - Infect - Hardened Scales - Taking Turns - Belcher - Asmo Food - Reclamation - Izzet Breach - Titan Shift - UBRG Shadow - Golgari Midrange - Grinding Breach - Gifts Storm - Oops All Spells - Affinity - Bogles - Glimpse Combo - Thopter Urza - Sultai Control - Delver - Bant Control - Orzhov Blink - BTL Valki - Mardu Shadow - Inverter Combo - Merfolk - Reclaimer Titan - Grixis Control - Twiddle Storm - Jund Turbo Tibalt - Dimir Control,WURG Footfalls - Mardu Midrange - Living End - Infect - Hardened Scales - Taking Turns - Belcher - Asmo Food - Reclamation - Izzet Breach - Titan Shift - UBRG Shadow - Golgari Midrange - Grinding Breach - Gifts Storm - Oops All Spells - Affinity - Bogles - Glimpse Combo - Thopter Urza - Sultai Control - Delver - Bant Control - Orzhov Blink - BTL Valki - Mardu Shadow - Inverter Combo - Merfolk - Reclaimer Titan - Grixis Control - Twiddle Storm - Jund Turbo Tibalt - Dimir Control
"Tiers 2.5",Enchantress - Mardu Shadow - Inverter Combo - Goblins - Merfolk - Land Destruction - Electro Balance - Bant Control - Orzhov Blink - Twiddle Storm - Jund Turbo Tibalt - WBRG Shadow - Bant Blink - Grief Blade - Dimir Control - Boros Blink - Izzet Kiki Jiki,Infect - Rakdos Midrange - Grixis Shadow - Enchantress - Domain Zoo - Humans - Reclaimer Titan - Grinding Breach - Omnath Saheeli - Electro Balance - WBRG Shadow - Goblins - Izzet Control - Grief Blade,Grixis Control - Boros Blink - Reclaimer Titan - Domain Zoo - Omnath Saheeli - Enchantress - Land Destruction - Izzet Kiki Jiki - Izzet Control - Electro Balance - Goblins - WBRG Shadow - Grief Blade,Bant Blink - Domain Zoo - Omnath Saheeli - Boros Blink - Enchantress - Land Destruction - Izzet Control - Izzet Kiki Jiki - Goblins - Electro Balance - WBRG Shadow - Grief Blade,Bant Blink - Domain Zoo - Omnath Saheeli - Boros Blink - Enchantress - Land Destruction - Izzet Control - Izzet Kiki Jiki - Goblins - Electro Balance - WBRG Shadow - Grief Blade
