"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Heliod Combo - Izzet Prowess - Jund Shadow,Amulet Titan - Green Tron - Spirits - Living End - Esper Control,Heliod Combo - Green Tron - Izzet Prowess - Eldrazi Tron - Amulet Titan,Heliod Combo - Izzet Prowess - Eldrazi Tron,Heliod Combo - Izzet Prowess - Eldrazi Tron
"Tiers 1.5",Burn - Niv To Light - Eldrazi Tron - Green Tron - Amulet Titan - Obosh Aggro - Azorius Control - Esper Control,WURG Control - Eldrazi Tron - Titan Shift - Niv To Light - Golgari Midrange - Heliod Combo,Niv To Light - Burn - Esper Control - Jund Shadow - Obosh Aggro - Living End,Green Tron - Burn - Jund Shadow - Niv To Light - Amulet Titan - Esper Control - Obosh Aggro,Green Tron - Burn - Jund Shadow - Niv To Light - Amulet Titan - Esper Control - Obosh Aggro
"Tiers 2",Living End - Jund Midrange - Infect - Hammer Time - Shadow Prowess - Golgari Midrange - WURG Control - Yawgmoth,Izzet Prowess - Burn - Obosh Aggro - BTL Scapeshift - Shadow Prowess - Azorius Control - Jund Midrange,Azorius Control - WURG Control - Golgari Midrange - Titan Shift - Spirits - Shadow Prowess - Jund Midrange,Azorius Control - Living End - WURG Control - Shadow Prowess - Golgari Midrange - Jund Midrange - Titan Shift - Infect - Spirits,Azorius Control - Living End - WURG Control - Shadow Prowess - Golgari Midrange - Jund Midrange - Titan Shift - Infect - Spirits
"Tiers 2.5",Titan Shift - Spirits - BTL Scapeshift,Infect - Yawgmoth - Jund Shadow - Hammer Time,Infect - Yawgmoth - BTL Scapeshift - Hammer Time,Hammer Time - Yawgmoth - BTL Scapeshift,Hammer Time - Yawgmoth - BTL Scapeshift
