"","CardNames","DeckCount","WinrateAverage"
"1","Thought-Knot Seer",1,92.3
"2","Jegantha, the Wellspring",2,86.4
"3","Tumble Magnet",2,85.7
"4","Lullmage's Domination",1,83.3
"5","Field of Ruin",1,83.3
"6","Go for the Throat",1,83.3
"7","Gemstone Caverns",3,82.1
"8","Stubborn Denial",1,81.8
"9","Cavern of Souls",4,81
"10","Rotting Regisaur",1,80
"11","Stain the Mind",1,80
"12","Kabira Crossroads",1,80
"13","Shrine of Burning Rage",1,80
"14","Harsh Mentor",1,80
"15","Beast Within",5,79.6
"16","Eliminate",6,79.3
"17","Shadows' Verdict",7,79.1
"18","Ramunap Excavator",4,78.9
"19","Tireless Tracker",8,78.4
"20","Radiant Fountain",7,78.3
"21","Pact of Negation",7,78.1
"22","Ratchet Bomb",3,78.1
"23","Ulamog, the Ceaseless Hunger",3,78.1
"24","Skyclave Apparition",2,77.8
"25","Searing Blaze",2,77.8
"26","Heartless Act",2,77.8
"27","Declaration in Stone",1,77.8
"28","Dissenter's Deliverance",1,77.8
"29","Shapers' Sanctuary",1,77.8
"30","Thrun, the Last Troll",1,77.8
"31","Nahiri, the Harbinger",1,77.8
"32","Fry",1,77.8
"33","Grim Lavamancer",1,77.8
"34","Karn Liberated",1,77.8
"35","Reality Hemorrhage",1,77.8
"36","Eidolon of Rhetoric",1,77.8
"37","Reidane, God of the Worthy",1,77.8
"38","Rakdos Charm",1,77.8
"39","Huntmaster of the Fells",1,77.8
"40","Thragtusk",5,77.6
"41","Leyline of the Void",6,77.4
"42","Hexdrinker",3,77.4
"43","Linvala, Keeper of Silence",3,77.4
"44","Blast Zone",5,77.3
"45","Crypt Incursion",2,77.3
"46","Set Adrift",2,77.3
"47","Wurmcoil Engine",14,77.1
"48","Vendilion Clique",4,77.1
"49","Elixir of Immortality",3,76.9
"50","Dead // Gone",5,76.7
