"","CardNames","DeckCount","WinrateAverage"
"1","Ramosian Rally",1,85.7
"2","Lone Missionary",2,82.4
"3","Light of Hope",1,77.8
"4","Revoke Existence",6,76.1
"5","Circle of Protection: Green",4,75
"6","Parapet",3,72.7
"7","Benevolent Blessing",1,71.4
"8","Emerge Unscathed",1,71.4
"9","Karametra's Blessing",1,71.4
"10","Apostle's Blessing",1,71.4
"11","Beckon Apparition",1,71.4
"12","Double Cleave",1,71.4
"13","Fragmentize",1,71.4
"14","Oblivion Ring",1,71.4
"15","Season of Renewal",1,71.4
"16","Dust to Dust",14,70.5
"17","Flaring Pain",8,70.2
"18","Envelop",2,69.2
"19","Spell Pierce",2,69.2
"20","Ancient Grudge",2,69.2
"21","Multani's Decree",2,69.2
"22","Disfigure",2,69.2
"23","Geth's Verdict",2,69.2
"24","Unearth",2,69.2
"25","Dawnbringer Cleric",2,68.8
"26","Prismatic Strands",2,68.8
"27","Tormod's Crypt",3,68.2
"28","Weather the Storm",4,67.9
"29","Red Elemental Blast",16,67.5
"30","Electrickery",15,67
"31","Pestilence",4,66.7
"32","Makeshift Munitions",3,66.7
"33","Leave No Trace",2,66.7
"34","Sage's Row Denizen",1,66.7
"35","Stonehorn Dignitary",1,66.7
"36","Exhume",1,66.7
"37","Darkness",1,66.7
"38","Mirrorshell Crab",1,66.7
"39","Repeal",1,66.7
"40","Snow-Covered Mountain",1,66.7
"41","Kessig Flamebreather",1,66.7
"42","Feldon's Cane",1,66.7
"43","Journey to Nowhere",1,66.7
"44","Relic of Progenitus",28,66
"45","Pyroblast",24,65.5
"46","Fiery Cannonade",18,65.4
"47","Distress",3,65
"48","Debt to the Kami",3,65
"49","Duress",17,64.5
"50","Lifelink",2,64.3
