"","CardNames","DeckCount","Winrate95Min"
"1","Revoke Existence",6,61.2
"2","Dust to Dust",14,60.8
"3","Relic of Progenitus",28,58.8
"4","Red Elemental Blast",16,58.2
"5","Pyroblast",24,57.8
"6","Electrickery",15,57.4
"7","Lone Missionary",2,56.6
"8","Flaring Pain",8,56.6
"9","Fiery Cannonade",18,56.4
"10","Duress",17,55.2
"11","Circle of Protection: Green",4,55.1
"12","Gorilla Shaman",16,54.4
"13","Blue Elemental Blast",22,53.1
"14","Unexpected Fangs",12,52
"15","Dispel",20,51.7
"16","Krark-Clan Shaman",12,51.5
"17","Nihil Spellbomb",10,50
"18","Cast Down",8,49.9
"19","Parapet",3,49.8
"20","Shenanigans",11,49.2
"21","Suffocating Fumes",10,48.4
"22","Curfew",12,47.9
"23","Weather the Storm",4,47.6
"24","Chainer's Edict",11,47.4
"25","Reaping the Graves",6,47.2
"26","Gut Shot",6,46.9
"27","Pestilence",4,46
"28","Annul",8,46
"29","Hydroblast",11,45.4
"30","Tormod's Crypt",3,45.1
"31","Makeshift Munitions",3,44.7
"32","Stormbound Geist",11,44.7
"33","Echoing Truth",8,44.1
"34","Ramosian Rally",1,42.1
"35","Dawnbringer Cleric",2,41.3
"36","Prismatic Strands",2,41.3
"37","Distress",3,40.8
"38","Debt to the Kami",3,40.8
"39","Light of Hope",1,40
"40","Envelop",2,38.6
"41","Spell Pierce",2,38.6
"42","Ancient Grudge",2,38.6
"43","Multani's Decree",2,38.6
"44","Disfigure",2,38.6
"45","Geth's Verdict",2,38.6
"46","Unearth",2,38.6
"47","Leave No Trace",2,38.4
"48","Negate",4,36.9
"49","Steel Sabotage",4,36.9
"50","Lifelink",2,35.1
