"","CardNames","DeckCount","WinrateAverage"
"1","Swamp",22,62.7
"2","Ash Barrens",21,62.9
"3","Counterspell",21,60.3
"4","Galvanic Blast",20,66.4
"5","Great Furnace",20,65.8
"6","Faerie Seer",20,59.1
"7","Ninja of the Deep Hours",20,59.1
"8","Spellstutter Sprite",20,59.1
"9","Lightning Bolt",18,67.2
"10","Snow-Covered Island",17,60.2
"11","Preordain",16,59.4
"12","Gurmag Angler",16,61.3
"13","Makeshift Munitions",16,65
"14","Mountain",15,69.5
"15","Plains",15,69.4
"16","Drossforge Bridge",15,63.9
"17","Deadly Dispute",14,63.4
"18","Chromatic Star",14,63.4
"19","Ichor Wellspring",14,65.7
"20","Vault of Whispers",14,63.4
"21","Thorn of the Black Rose",14,61.3
"22","Frogmite",13,63.2
"23","Myr Enforcer",13,63.2
"24","Blood Fountain",13,63.2
"25","Moon-Circuit Hacker",13,58.8
"26","Suffocating Fumes",13,60.9
"27","Cast Down",13,61.6
"28","Electrickery",12,67.1
"29","Snuff Out",12,60.8
"30","Augur of Bolas",12,58.2
"31","Brainstorm",12,58.2
"32","Experimental Synthesizer",12,65.2
"33","Thraben Inspector",11,71.1
"34","Silverbluff Bridge",11,65.1
"35","Disciple of the Vault",11,63.7
"36","Mistvault Bridge",11,64.6
"37","Island",11,62.7
"38","Journey to Nowhere",10,68.5
"39","Boros Garrison",10,72.4
"40","Chainer's Edict",10,63.6
"41","Snap",9,61
"42","Guardian of the Guildpact",8,70.7
"43","Battle Screech",8,69.5
"44","Faithless Looting",8,69.6
"45","Wind-Scarred Crag",8,71.7
"46","Darksteel Citadel",8,63.8
"47","Faerie Miscreant",8,60.4
"48","Echoing Decay",8,57.7
"49","Ice Tunnel",8,58.5
"50","Palace Sentinels",7,72.5
