"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Unknown,Boros Bully / Flashback - Boros Monarch,Boros Bully / Flashback,Unknown,Unknown
"Tiers 1.5",Dimir Faeries - Mono   Blue - Boros Bully / Flashback,,Unknown - Boros Monarch,Boros Bully / Flashback - Boros Monarch,Boros Bully / Flashback - Boros Monarch
"Tiers 2",Boros Monarch - Izzet Faeries,Bogles - Unknown - Mono   Blue - Dimir Faeries,Mono   Blue - Dimir Faeries,Mono   Blue - Dimir Faeries,Mono   Blue - Dimir Faeries
"Tiers 2.5",Bogles,Izzet Faeries,Izzet Faeries - Bogles,Izzet Faeries - Bogles,Izzet Faeries - Bogles
