"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity Control - Kuldotha Burn,Izzet Faeries,Izzet Faeries - Affinity Control,Affinity Control,Affinity Control
"Tiers 1.5",Dimir Terror - Bogles,RB Madness - Boros Synthesizer - Flicker Tron,Boros Synthesizer - Kuldotha Burn - Dimir Terror - Flicker Tron,Kuldotha Burn - Izzet Faeries - Dimir Terror - Boros Synthesizer,Kuldotha Burn - Izzet Faeries - Dimir Terror - Boros Synthesizer
"Tiers 2",Boros Synthesizer - Flicker Tron - Caw Gate - Gates,Affinity Control - Kuldotha Burn - Dimir Terror - Caw Gate - Bogles - Gates,RB Madness - Bogles,Flicker Tron - Bogles - RB Madness,Flicker Tron - Bogles - RB Madness
"Tiers 2.5",Izzet Faeries - RB Madness,,Caw Gate - Gates,Caw Gate - Gates,Caw Gate - Gates
