"","CardNames","DeckCount","WinrateAverage"
"1","Veil of Summer",179,72.3
"2","Relic of Progenitus",143,71.8
"3","Path to Exile",133,71.4
"4","Aether Gust",130,72.9
"5","Kozilek's Return",115,73.1
"6","Lurrus of the Dream-Den",112,72
"7","Tormod's Crypt",112,73
"8","Mystical Dispute",106,72.6
"9","Cleansing Wildfire",98,72.9
"10","Pithing Needle",96,72
"11","Damping Sphere",91,70.8
"12","Abrade",90,72.3
"13","Soul-Guide Lantern",89,73.4
"14","Liquimetal Coating",84,72.6
"15","Ensnaring Bridge",79,71.9
"16","Spell Pierce",79,73.9
"17","Engineered Explosives",76,73.4
"18","Dispel",71,73.2
"19","Grafdigger's Cage",68,71.3
"20","Wurmcoil Engine",66,72
"21","Walking Ballista",63,71.4
"22","Thoughtseize",59,72.6
"23","Auriok Champion",56,72
"24","Anger of the Gods",55,72
"25","Skysovereign, Consul Flagship",53,71.7
"26","Rest in Peace",53,72.1
"27","Burrenton Forge-Tender",53,71.6
"28","Bedlam Reveler",53,72.6
"29","Kor Firewalker",51,70.8
"30","Sundering Titan",47,69.8
"31","Deicide",46,72.2
"32","Sorcerous Spyglass",44,70.5
"33","Dismember",44,72
"34","Spatial Contortion",43,70.4
"35","Celestial Purge",41,71.2
"36","Reclamation Sage",39,73.9
"37","Vapor Snag",39,72.9
"38","Fatal Push",37,74.8
"39","Flame Slash",35,74.5
"40","Timely Reinforcements",34,70.9
"41","Force of Negation",34,72.3
"42","Force of Vigor",34,71
"43","Kaya's Guile",33,71.9
"44","Trinisphere",33,72.7
"45","Nature's Claim",32,70
"46","Crumble to Dust",30,73.1
"47","Kozilek, Butcher of Truth",30,68.8
"48","Surgical Extraction",30,69.3
"49","Assassin's Trophy",29,72.8
"50","Dovin's Veto",29,73.9
