"","ArtistName","Winrate","Presence"
"92","Chase Stone",NA,0
"93","Howard Lyon",NA,0
"94","Matt Cavotta",NA,0
"95","Goran Josic",NA,0
"96","Jason Kang",NA,0
"97","Tomas Giorello",NA,0
"98","Allen Williams",NA,0
"99","Don Hazeltine",NA,0
"100","Jason Alexander Behnke",NA,0
"101","Mark Tedin",NA,0
"102","Chippy",NA,0
"103","Filip Burburan",NA,0
"104","Raoul Vitale",NA,0
"105","Jarreau Wimberly",NA,0
"106","Justin Murray",NA,0
"107","Pat Lee",NA,0
"108","Martina Pilcerova",NA,0
"109","Quinton Hoover",NA,0
"110","Ryan Yee",NA,0
"111","Johannes Voss",NA,0
"112","Caio Monteiro",NA,0
"113","Ron Spencer",NA,0
"114","Nils Hamm",NA,0
"115","Charles Urbach",NA,0
"116","Donato Giancola",NA,0
"117","Wayne Reynolds",NA,0
"118","Mark Behm",NA,0
"119","Forrest Imel",NA,0
"120","Karl Kopinski",NA,0
"121","Mila Pesic",NA,0
"122","Dave Allsop",NA,0
"123","rk post",NA,0
"124","Mike Bierek",NA,0
"125","Jason Felix",NA,0
"126","Sam Wood",NA,0
"127","Titus Lunter",NA,0
"128","Winona Nelson",NA,0
"129","Dimitar Marinski",NA,0
"130","Amy Weber",NA,0
"131","Miranda Meeks",NA,0
"132","Mike Dringenberg",NA,0
"133","Zoltan Boros",NA,0
"134","Lindsey Look",NA,0
"135","James Ryman",NA,0
"136","Grzegorz Rutkowski",NA,0
"137","Yeong-Hao Han",NA,0
"138","Steve Argyle",NA,0
"139","Jaime Jones",NA,0
"140","Jack Wang",NA,0
"141","Daren Bader",NA,0
"142","Anna Steinbauer",NA,0
"143","Wayne England",NA,0
"144","William Simpson",NA,0
"145","Deruchenko Alexander",NA,0
"146","Anastasia Ovchinnikova",NA,0
"147","Jason A. Engle",NA,0
"148","Melissa A. Benson",NA,0
"149","Lucas Graciano",NA,0
"150","Warren Mahy",NA,0
"151","Hugh Jamieson",NA,0
"152","Anthony Francisco",NA,0
"153","David Martin",NA,0
"154","Eric Peterson",NA,0
"155","Gabor Szikszai",NA,0
"156","Sara Winters",NA,0
"157","YW Tang",NA,0
"158","Jokubas Uogintas",NA,0
"159","Simon Dominic",NA,0
"160","Brad Rigney",NA,0
"161","G-host Lee",NA,0
"162","Craig J Spearing",NA,0
"163","Jakub Kasper",NA,0
"164","Omar Rayyan",NA,0
"165","Drew Baker",NA,0
"166","Yohann Schepacz",NA,0
"167","Zezhou Chen",NA,0
"168","Zack Stella",NA,0
"169","DiTerlizzi",NA,0
"170","Anson Maddocks",NA,0
"171","Peter Mohrbacher",NA,0
"172","Lars Grant-West",NA,0
"173","Bastien L. Deharme",NA,0
"174","Bud Cook",NA,0
"175","Steve Prescott",NA,0
"176","Jon Foster",NA,0
"177","Aaron Miller",NA,0
"178","Mark A. Nelson",NA,0
"179","Mitchell Malloy",NA,0
"180","Edward P. Beard, Jr.",NA,0
"181","David Gaillet",NA,0
