"","CardNames","DeckCount","Winrate95Min"
"1","Windswept Heath",170,70.8
"2","Mountain",252,70.7
"3","Lightning Bolt",277,70.7
"4","Wooded Foothills",271,70.7
"5","Breeding Pool",102,70.4
"6","Stomping Ground",138,70.4
"7","Steam Vents",184,70.2
"8","Forest",207,70.2
"9","Wrenn and Six",81,70
"10","Misty Rainforest",132,70
"11","Island",134,69.9
"12","Mutagenic Growth",99,69.7
"13","Temple Garden",126,69.7
"14","Opt",120,69.7
"15","Spirebluff Canal",99,69.6
"16","Soul-Scar Mage",109,69.6
"17","Plains",150,69.6
"18","Monastery Swiftspear",133,69.5
"19","Bloodstained Mire",163,69.5
"20","Bonecrusher Giant",34,69.4
"21","Lava Dart",110,69.4
"22","Valakut, the Molten Pinnacle",67,69.2
"23","Ketria Triome",72,69.2
"24","Utopia Sprawl",89,69.2
"25","Eladamri's Call",10,69.1
"26","Dryad of the Ilysian Grove",64,69.1
"27","Stormwing Entity",69,69.1
"28","Sprite Dragon",77,69.1
"29","Teferi, Time Raveler",76,69.1
"30","Manamorphose",100,69.1
"31","Sacred Foundry",127,69.1
"32","Scalding Tarn",112,69
"33","Verdant Catacombs",114,69
"34","Klothys, God of Destiny",20,68.9
"35","Pillage",22,68.8
"36","Bring to Light",55,68.8
"37","Flooded Strand",65,68.8
"38","Snapcaster Mage",81,68.8
"39","Seasoned Pyromancer",42,68.7
"40","Overgrown Tomb",79,68.7
"41","Fiery Islet",90,68.7
"42","Mishra's Bauble",101,68.7
"43","Swamp",106,68.7
"44","Omnath, Locus of Creation",55,68.6
"45","Selesnya Sanctuary",28,68.5
"46","Archmage's Charm",78,68.5
"47","Karn, the Great Creator",86,68.5
"48","Fatal Push",101,68.5
"49","Arid Mesa",98,68.5
"50","Boros Garrison",27,68.4
