"","CardNames","DeckCount","WinrateAverage"
"1","Ash Barrens",110,63.7
"2","Lightning Bolt",100,62.5
"3","Preordain",86,63.8
"4","Galvanic Blast",83,64.4
"5","Swamp",80,63.1
"6","Mountain",80,62.6
"7","Gurmag Angler",79,63.7
"8","Great Furnace",79,64.2
"9","Counterspell",72,63.6
"10","Drossforge Bridge",71,63.6
"11","Ichor Wellspring",71,65.3
"12","Snow-Covered Island",67,64.5
"13","Vault of Whispers",66,64.4
"14","Deadly Dispute",64,64.1
"15","Plains",63,63.6
"16","Spellstutter Sprite",60,63.6
"17","Brainstorm",60,62.9
"18","Makeshift Munitions",59,65.8
"19","Ninja of the Deep Hours",58,63.9
"20","Faerie Seer",57,63.8
"21","Augur of Bolas",54,63.7
"22","Faithless Looting",49,62.7
"23","Experimental Synthesizer",48,66.9
"24","Evolving Wilds",47,64.3
"25","Chromatic Star",47,65.5
"26","Island",45,64.6
"27","Snow-Covered Mountain",40,62.7
"28","Cast Down",37,61.1
"29","Rakdos Carnarium",37,61.3
"30","Silverbluff Bridge",36,67.6
"31","Dispel",35,64.3
"32","Mulldrifter",34,64.7
"33","Ponder",34,65.4
"34","Blood Fountain",34,66.1
"35","Voldaren Epicure",33,60
"36","Moon-Circuit Hacker",33,64.9
"37","Reckoner's Bargain",33,66.5
"38","Thraben Inspector",33,64.6
"39","Thorn of the Black Rose",32,62
"40","Suffocating Fumes",32,62
"41","Myr Enforcer",32,67.4
"42","Mistvault Bridge",32,67.9
"43","Snap",32,67
"44","Seat of the Synod",31,68.3
"45","Snuff Out",30,61.7
"46","Ephemerate",30,66
"47","Frogmite",30,68.1
"48","Krark-Clan Shaman",30,68.2
"49","Thoughtcast",30,68.2
"50","Seeker of the Way",29,65.3
