"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity - Dimir Faeries - Azorius Familiars - Izzet Faeries - Black   Burn,Mono   Blue,Affinity - Boros Monarch - Azorius Familiars,Affinity - Azorius Familiars - Boros Monarch,Affinity - Azorius Familiars - Boros Monarch
"Tiers 1.5",Boros Monarch - Bogles - Rakdos Goblins,Mono Blue Faeries - Cycle   Storm - Affinity - Boros Monarch - Boros Bully / Flashback - Mono Red Kiln   Fiend - Azorius Familiars - Jeskai Ephemerate - Rakdos Goblins,Izzet Faeries - Dimir Faeries - Boros Bully / Flashback - Rakdos Goblins - Cycle   Storm - Mono   Blue - Mono Blue Faeries - Black   Burn,Izzet Faeries - Dimir Faeries - Black   Burn - Rakdos Goblins - Boros Bully / Flashback - Bogles - Cycle   Storm,Izzet Faeries - Dimir Faeries - Black   Burn - Rakdos Goblins - Boros Bully / Flashback - Bogles - Cycle   Storm
"Tiers 2",Boros Bully / Flashback - Unknown - Burn - Cycle   Storm - Mardu Monarch - Mono Blue Faeries - Jeskai Ephemerate - Tireless   Tribe,Izzet Faeries - Dimir Faeries - Tireless   Tribe - Burn - Bogles - Black   Burn - Unknown,Bogles - Jeskai Ephemerate - Mono Red Kiln   Fiend - Burn - Unknown - Tireless   Tribe,Mono   Blue - Mono Blue Faeries - Jeskai Ephemerate - Mono Red Kiln   Fiend - Unknown - Burn - Tireless   Tribe,Mono   Blue - Mono Blue Faeries - Jeskai Ephemerate - Mono Red Kiln   Fiend - Unknown - Burn - Tireless   Tribe
"Tiers 2.5",Mono   Blue - Mono Red Kiln   Fiend - Tron,Mardu Monarch - Tron,Mardu Monarch - Tron,Mardu Monarch - Tron,Mardu Monarch - Tron
