"","CardNames","DeckCount","WinrateAverage"
"1","Lunarch Veteran",1,77.8
"2","Thrilling Discovery",1,77.8
"3","Ramosian Rally",1,77.8
"4","Imperial Oath",1,75
"5","Harmonious Emergence",1,75
"6","Force Spike",2,73.3
"7","Flame Slash",3,72.7
"8","Spire Golem",4,71.4
"9","Peek",2,71.4
"10","Glaze Fiend",2,71.4
"11","Deprive",2,71.4
"12","Bind the Monster",2,71.4
"13","Azure Fleet Admiral",1,71.4
"14","Probe",1,71.4
"15","Omen of the Dead",1,71.4
"16","Bonesplitter",1,71.4
"17","Crypt Rats",1,71.4
"18","Tendrils of Corruption",1,71.4
"19","Raven's Crime",1,71.4
"20","Fungal Infection",1,71.4
"21","Rotten Reunion",1,71.4
"22","Architects of Will",4,71
"23","Blood Celebrant",4,71
"24","Dark Ritual",4,71
"25","Dihada's Ploy",4,71
"26","Secluded Steppe",5,70.3
"27","Faerie Miscreant",9,69.8
"28","Of One Mind",7,69.4
"29","Curfew",2,69.2
"30","Inspiring Overseer",6,69
"31","Wind-Scarred Crag",21,68.9
"32","Delver of Secrets",7,68.8
"33","Metallic Rebuke",7,68.8
"34","Palace Sentinels",7,68.6
"35","Drannith Healer",5,68.4
"36","Drannith Stinger",5,68.4
"37","Horror of the Broken Lands",5,68.4
"38","Imposing Vantasaur",5,68.4
"39","Repository Skaab",5,68.4
"40","Street Wraith",5,68.4
"41","Cabal Ritual",5,68.4
"42","Songs of the Damned",5,68.4
"43","Lotus Petal",5,68.4
"44","Barren Moor",5,68.4
"45","Seat of the Synod",31,68.3
"46","Krark-Clan Shaman",30,68.2
"47","Thoughtcast",30,68.2
"48","Myr Retriever",28,68.2
"49","Radiant Fountain",6,68.2
"50","Frogmite",30,68.1
