"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Grixis Affinity - Boros Gates - Mono Red Kiln   Fiend,Black   Control - Izzet Faeries,Izzet Faeries - Grixis Affinity,Grixis Affinity - Izzet Faeries,Grixis Affinity - Izzet Faeries
"Tiers 1.5",Izzet Faeries - Boros Monarch - Black   Burn - Bogles,Azorius Familiars - Fog - Grixis Affinity - Dimir Faeries,Boros Gates - Mono Red Kiln   Fiend - Fog - Boros Monarch - Bogles - Dimir Faeries - Azorius Familiars - Black   Burn - Black   Control,Boros Gates - Mono Red Kiln   Fiend - Fog - Black   Control - Boros Monarch - Azorius Familiars - Bogles - Dimir Faeries,Boros Gates - Mono Red Kiln   Fiend - Fog - Black   Control - Boros Monarch - Azorius Familiars - Bogles - Dimir Faeries
"Tiers 2",Dimir Faeries - Fog - Mono Blue Faeries - Azorius Familiars - Azorius Gates,Gruul Ramp - Boros Gates - Boros Monarch - Bogles - Mono Red Kiln   Fiend - Serpentine   Curve - Azorius Gates - Cycle   Storm - Black   Burn,Azorius Gates,Black   Burn - Azorius Gates - Gruul Ramp,Black   Burn - Azorius Gates - Gruul Ramp
"Tiers 2.5",Black   Control - Cycle   Storm - Gruul Ramp - Serpentine   Curve,Mono Blue Faeries,Gruul Ramp - Mono Blue Faeries - Cycle   Storm - Serpentine   Curve,Cycle   Storm - Serpentine   Curve - Mono Blue Faeries,Cycle   Storm - Serpentine   Curve - Mono Blue Faeries
