"","CardNames","DeckCount","WinrateAverage"
"1","Island",41,71.6
"2","Lightning Bolt",37,72.6
"3","Scalding Tarn",36,70.5
"4","Flooded Strand",36,72.3
"5","Plains",34,71.5
"6","Misty Rainforest",32,72.5
"7","Steam Vents",31,72
"8","Forest",30,72.6
"9","Wooded Foothills",30,72
"10","Prismatic Ending",29,73.3
"11","Sacred Foundry",29,72.2
"12","Mountain",26,71.4
"13","Stomping Ground",25,72.8
"14","Teferi, Time Raveler",24,72.3
"15","Urza's Saga",24,71
"16","Hallowed Fountain",23,72.7
"17","Breeding Pool",22,73.8
"18","Solitude",22,72.7
"19","Mishra's Bauble",21,74.7
"20","Raugrin Triome",20,72.2
"21","Bloodstained Mire",20,71.8
"22","Counterspell",19,70.4
"23","Ragavan, Nimble Pilferer",18,72.8
"24","Cavern of Souls",18,73
"25","Fury",17,73.6
"26","Arid Mesa",17,68.7
"27","Shadowspear",17,71.3
"28","Force of Negation",16,73.1
"29","Archmage's Charm",16,70.6
"30","Chalice of the Void",16,70.5
"31","Polluted Delta",15,72.4
"32","Windswept Heath",15,75.2
"33","Sunbaked Canyon",15,69.7
"34","Inkmoth Nexus",15,70
"35","Spirebluff Canal",14,72.4
"36","Dragon's Rage Channeler",14,74.1
"37","Inspiring Vantage",14,69.9
"38","Springleaf Drum",14,70.8
"39","Esper Sentinel",14,69.9
"40","Memnite",14,69.9
"41","Ornithopter",14,69.9
"42","Puresteel Paladin",14,69.9
"43","Stoneforge Mystic",14,69.9
"44","Colossus Hammer",14,69.9
"45","Sigarda's Aid",14,69.9
"46","Fiery Islet",13,71.4
"47","Monastery Swiftspear",13,70.2
"48","Boros Charm",13,70.2
"49","Silent Clearing",13,70.2
"50","Supreme Verdict",12,69.9
