"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Hammer Time - Burn - Elementals,Jund Saga - Elementals,Elementals,Elementals - Hammer Time - Burn,Elementals - Hammer Time - Burn
"Tiers 1.5",Azorius Control - Blue Living End - Izzet Murktide - Temur Footfalls,Blue Living End - Yawgmoth,Hammer Time - Burn - Jund Saga - Blue Living End - Azorius Control - Izzet Murktide,Azorius Control - Blue Living End - Jund Saga - Izzet Murktide,Azorius Control - Blue Living End - Jund Saga - Izzet Murktide
"Tiers 2",Jund Saga - Eldrazi Tron - Yawgmoth - Jeskai Control,Izzet Murktide - Reanimator - Amulet Titan - Azorius Control - Burn - Temur Footfalls - Hammer Time - Jeskai Control - Eldrazi Tron,Temur Footfalls - Yawgmoth - Eldrazi Tron,Temur Footfalls - Yawgmoth - Eldrazi Tron - Jeskai Control,Temur Footfalls - Yawgmoth - Eldrazi Tron - Jeskai Control
"Tiers 2.5",Reanimator - Amulet Titan,,Jeskai Control - Reanimator - Amulet Titan,Reanimator - Amulet Titan,Reanimator - Amulet Titan
