"","CardNames","DeckCount","WinrateAverage"
"1","Eldrazi Obligator",1,80
"2","Abrade",1,80
"3","Den of the Bugbear",1,80
"4","Ramunap Ruins",1,80
"5","Nihil Spellbomb",3,78.6
"6","Snow-Covered Swamp",3,78.6
"7","Abrupt Decay",3,78.6
"8","Monstrous Carabid",2,77.8
"9","Death's Shadow",1,77.8
"10","Dress Down",1,77.8
"11","Dauthi Voidwalker",1,77.8
"12","Essence Warden",1,77.8
"13","Concealed Courtyard",1,77.8
"14","Utopia Sprawl",9,77
"15","Thoughtseize",7,77
"16","Snow-Covered Forest",4,76.9
"17","Inquisition of Kozilek",7,76.7
"18","Blackcleave Cliffs",6,76.5
"19","Rest in Peace",2,76.5
"20","Hinterland Harbor",2,76.5
"21","Flamekin Harbinger",8,76.1
"22","Omnath, Locus of Creation",10,75.9
"23","Risen Reef",10,75.9
"24","Ephemerate",10,75.9
"25","Godless Shrine",9,75.9
"26","Pyrite Spellbomb",4,75.7
"27","Temple Garden",11,75.6
"28","Mulldrifter",9,75.6
"29","Tarmogoyf",6,75.5
"30","Windswept Heath",15,75.2
"31","Marsh Flats",8,75
"32","Kolaghan's Command",4,75
"33","Path to Exile",2,75
"34","Hapatra, Vizier of Poisons",2,75
"35","Prosperous Innkeeper",2,75
"36","Drown in the Loch",2,75
"37","Terminate",2,75
"38","Fatal Push",2,75
"39","Unmarked Grave",1,75
"40","River of Tears",1,75
"41","Zagoth Triome",1,75
"42","Arclight Phoenix",1,75
"43","Demilich",1,75
"44","Faithless Salvaging",1,75
"45","Gut Shot",1,75
"46","Castle Ardenvale",1,75
"47","Mishra's Bauble",21,74.7
"48","Architects of Will",5,74.4
"49","Curator of Mysteries",5,74.4
"50","Grief",5,74.4
