"","CardNames","DeckCount","Winrate95Min"
"1","Mishra's Bauble",21,67.7
"2","Prismatic Ending",29,67.2
"3","Lightning Bolt",37,67.2
"4","Breeding Pool",22,66.8
"5","Flooded Strand",36,66.8
"6","Windswept Heath",15,66.7
"7","Misty Rainforest",32,66.7
"8","Forest",30,66.5
"9","Island",41,66.4
"10","Stomping Ground",25,66.1
"11","Sacred Foundry",29,66
"12","Steam Vents",31,66
"13","Wooded Foothills",30,65.9
"14","Utopia Sprawl",9,65.8
"15","Plains",34,65.7
"16","Hallowed Fountain",23,65.6
"17","Fury",17,65.5
"18","Solitude",22,65.5
"19","Temple Garden",11,65.4
"20","Omnath, Locus of Creation",10,65.3
"21","Risen Reef",10,65.3
"22","Ephemerate",10,65.3
"23","Teferi, Time Raveler",24,65.3
"24","Dragon's Rage Channeler",14,65.2
"25","Cavern of Souls",18,65.2
"26","Godless Shrine",9,65
"27","Ragavan, Nimble Pilferer",18,65
"28","Scalding Tarn",36,64.9
"29","Force of Negation",16,64.8
"30","Mountain",26,64.8
"31","Mulldrifter",9,64.6
"32","Thoughtseize",7,64.5
"33","Raugrin Triome",20,64.5
"34","Bloodstained Mire",20,64.2
"35","Urza's Saga",24,64.2
"36","Flamekin Harbinger",8,64.1
"37","Inquisition of Kozilek",7,64
"38","Unholy Heat",11,63.6
"39","Polluted Delta",15,63.6
"40","Spirebluff Canal",14,63.3
"41","Blood Crypt",12,63.2
"42","Shadowspear",17,63.2
"43","Marsh Flats",8,63
"44","Blackcleave Cliffs",6,62.5
"45","Counterspell",19,62.5
"46","Ingenious Smith",8,61.9
"47","Archmage's Charm",16,61.9
"48","Chalice of the Void",16,61.9
"49","Verdant Catacombs",10,61.8
"50","Fiery Islet",13,61.8
