"","CardNames","DeckCount","Winrate95Min"
"1","Adanto Vanguard",3,72.7
"2","Boseiju, Who Endures",183,70.9
"3","Sejiri Shelter",4,70.8
"4","Monastery Swiftspear",16,70.5
"5","Liliana of the Veil",37,69.9
"6","Nykthos, Shrine to Nyx",78,69.8
"7","Llanowar Elves",100,69.8
"8","Elvish Mystic",100,69.8
"9","Wolfwillow Haven",61,69.6
"10","Lair of the Hydra",95,69.6
"11","Spikefield Hazard",44,69.5
"12","Bonecrusher Giant",113,69.4
"13","Sacred Foundry",32,69.3
"14","Skysovereign, Consul Flagship",67,69.2
"15","Takenuma, Abandoned Mire",78,69.2
"16","Island",148,69.2
"17","Swamp",134,69.2
"18","Mountain",116,68.9
"19","Forest",97,68.8
"20","Thoughtseize",105,68.8
"21","Fable of the Mirror-Breaker",142,68.8
"22","Fatal Push",117,68.7
"23","Otawara, Soaring City",143,68.7
"24","Steam Vents",52,68.6
"25","Plains",128,68.6
"26","Kiora, Behemoth Beckoner",56,68.5
"27","Stomping Ground",60,68.5
"28","Temple Garden",54,68.4
"29","Cavalier of Thorns",55,68.4
"30","Storm the Festival",55,68.4
"31","Eiganjo, Seat of the Empire",96,68.4
"32","Blood Crypt",97,68.4
"33","Sokenzan, Crucible of Defiance",128,68.4
"34","Blackcleave Cliffs",49,68.3
"35","Den of the Bugbear",99,68.3
"36","Esika's Chariot",47,68.2
"37","Skyclave Apparition",61,68.2
"38","Karn, the Great Creator",58,68.2
"39","Oath of Nissa",57,68.2
"40","Old-Growth Troll",57,68.2
"41","Bloodtithe Harvester",93,68.2
"42","Blightstep Pathway",95,68.2
"43","Hive of the Eye Tyrant",109,68.2
"44","Cavalier of Dawn",5,68.1
"45","Soul-Scar Mage",9,68
"46","Dreadbore",65,68
"47","Consider",36,67.9
"48","Spell Pierce",45,67.9
"49","Lovestruck Beast",56,67.9
"50","Reckoner Bankbuster",58,67.9
