"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1655,0.729
"2","Johannes Voss",1036,0.722
"3","Jonas De Ro",898,0.717
"4","Christopher Rush",844,0.725
"5","Jesper Myrfors",737,0.72
"6","Eric Deschamps",731,0.719
"7","Lucas Graciano",718,0.725
"8","Wesley Burt",702,0.738
"9","Adam Paquette",639,0.733
"10","Joseph Meehan",559,0.718
"11","Victor Adame Minguez",551,0.733
"12","Anson Maddocks",538,0.729
"13","Aleksi Briclot",537,0.726
"14","Jung Park",536,0.735
"15","Chris Rahn",509,0.722
"16","John Avon",503,0.723
"17","John Stanko",480,0.72
"18","Magali Villeneuve",477,0.721
"19","Daarken",460,0.726
"20","Izzy",435,0.718
"21","Chris Rallis",397,0.717
"22","Titus Lunter",394,0.721
"23","Kieran Yanner",394,0.722
"24","Svetlin Velinov",389,0.729
"25","Dan Frazier",387,0.722
"26","Ravenna Tran",366,0.719
"27","Chris Ostrowski",361,0.733
"28","Igor Kieryluk",351,0.724
"29","Pete Venters",346,0.729
"30","Ekaterina Burmak",340,0.717
"31","Jason Rainville",332,0.718
"32","Sam Burley",319,0.719
"33","Dimitar Marinski",316,0.716
"34","Jaime Jones",307,0.723
"35","Steve Prescott",304,0.725
"36","Mark Poole",297,0.722
"37","Fred Fields",291,0.713
"38","Tomasz Jedruszek",290,0.733
"39","Jesper Ejsing",288,0.739
"40","Dave Kendall",284,0.733
"41","Lucas Staniec",283,0.719
"42","Filip Burburan",275,0.721
"43","Franz Vohwinkel",260,0.724
"44","Wisnu Tan",258,0.726
"45","Dan Scott",257,0.725
"46","Manuel Castañón",256,0.715
"47","Bryan Sola",249,0.716
"48","Caio Monteiro",248,0.709
"49","Volkan Baǵa",248,0.714
"50","Zezhou Chen",239,0.751
"51","Douglas Shuler",234,0.724
"52","Lawrence Snelly",233,0.722
"53","Jakub Kasper",231,0.742
"54","Raoul Vitale",230,0.742
"55","Noah Bradley",224,0.72
"56","Bryan Talbot",223,0.716
"57","Jehan Choo",220,0.733
"58","Yigit Koroglu",220,0.733
"59","Chris Seaman",218,0.722
"60","Alayna Danner",215,0.726
"61","Irina Nordsol",210,0.725
"62","Wayne Reynolds",196,0.731
"63","Ryan Pancoast",194,0.732
"64","Campbell White",192,0.743
"65","Christine Choi",191,0.709
"66","Cristi Balanescu",186,0.747
"67","Steve Argyle",178,0.768
"68","Steven Belledin",176,0.736
"69","Donato Giancola",175,0.732
"70","Josu Hernaiz",173,0.726
"71","Scott M. Fischer",168,0.719
"72","Yeong-Hao Han",163,0.715
"73","Vincent Proce",160,0.722
"74","Lius Lasahido",160,0.731
"75","Tommy Arnold",158,0.701
"76","Kev Walker",157,0.729
"77","Zack Stella",152,0.706
"78","Johan Grenier",144,0.711
"79","Aaron Miller",143,0.745
"80","Dmitry Burmak",141,0.748
"81","Anna Steinbauer",137,0.745
"82","Matt Stewart",137,0.751
"83","Andreas Rocha",133,0.723
"84","Nicola Leonard",130,0.725
"85","Inka Schulz",129,0.706
"86","Jason Chan",128,0.727
"87","Slawomir Maniak",126,0.761
"88","Caroline Gariba",124,0.714
"89","Lake Hurwitz",121,0.706
"90","Julian Kok Joon Wen",120,0.723
"91","Randy Vargas",118,0.739
"92","Andrew Goldhawk",116,0.712
"93","Karl Kopinski",116,0.702
"94","Brian Valeza",116,0.688
"95","Jana Schirmer & Johannes Voss",112,0.696
"96","Piotr Dura",108,0.744
"97","Mads Ahm",104,0.692
"98","Nils Hamm",102,0.708
"99","Milivoj Ćeran",102,0.73
"100","Chase Stone",100,0.743
"101","Liiga Smilshkalne",97,0.689
"102","Iain McCaig",91,0.713
"103","Vance Kovacs",89,0.728
"104","Zoltan Boros & Gabor Szikszai",89,0.748
"105","Nicholas Elias",89,0.761
"106","Howard Lyon",88,0.727
"107","Sarah Finnigan",85,0.726
"108","Austin Hsu",84,0.739
"109","Phil Foglio",83,0.707
"110","Seb McKinnon",83,0.719
"111","Bryon Wackwitz",80,0.758
"112","Stanton Feng",80,0.736
"113","James Paick",80,0.74
"114","Robbie Trevino",80,0.721
"115","Cynthia Sheppard",78,0.775
"116","Leon Tukker",77,0.727
"117","Daniel Ljunggren",77,0.73
"118","Alexander Forssberg",76,0.719
"119","Miranda Meeks",75,0.752
"120","Richard Wright",75,0.714
"121","PINDURSKI",73,0.746
"122","Lie Setiawan",73,0.719
"123","Ralph Horsley",72,0.748
"124","Goran Josic",72,0.714
"125","Kasia 'Kafis' Zielińska",71,0.735
"126","Mila Pesic",70,0.735
"127","Cliff Childs",70,0.712
"128","Jeremy Jarvis",70,0.718
"129","John Howe",68,0.764
"130","Anato Finnstark",68,0.73
"131","Deruchenko Alexander",68,0.698
"132","Dominik Mayer",66,0.717
"133","Tyler Walpole",65,0.717
"134","Yongjae Choi",60,0.733
"135","Mike Bierek",57,0.758
"136","Johann Bodin",56,0.751
"137","Jake Murray",56,0.747
"138","Gaboleps",56,0.71
"139","Raymond Swanland",55,0.721
"140","Ryan Yee",55,0.699
"141","Nicholas Gregory",55,0.727
"142","Mike Raabe",50,0.726
"143","Olivier Bernard",50,0.732
"144","James Ryman",46,0.746
"145","Martina Fackova",43,0.74
"146","Nino Vecia",43,0.659
"147","G-host Lee",42,0.765
"148","Lars Grant-West",42,0.735
"149","Marta Nael",41,0.75
"150","Mathias Kollros",41,0.703
"151","Zoltan Boros",40,0.747
"152","Florian de Gesincourt",39,0.767
"153","Clint Cearley",37,0.74
"154","Helge C. Balzer",36,0.702
"155","Winona Nelson",35,0.781
"156","Zara Alfonso",35,0.704
"157","David Palumbo",35,0.72
"158","Joe Slucher",33,0.754
"159","Craig J Spearing",32,0.77
"160","Allen Williams",32,0.75
"161","Jokubas Uogintas",32,0.724
"162","Scott Murphy",29,0.686
"163","Chris Cold",29,0.735
"164","Anastasia Ovchinnikova",28,0.743
"165","Darrell Riche",28,0.776
"166","Grzegorz Rutkowski",28,0.826
"167","Rudy Siswanto",28,0.689
"168","Alix Branwyn",26,0.683
"169","Willian Murai",26,0.685
"170","Josh Hass",26,0.701
"171","Charles Urbach",25,0.724
"172","Mark Behm",25,0.766
"173","Mark Winters",24,0.81
"174","Simon Dominic",24,0.729
"175","Jonathan Kuo",23,0.776
"176","Todd Lockwood",22,0.74
"177","Cyril Van Der Haegen",20,0.8
"178","Heather Hudson",20,0.788
"179","Alexander Mokhov",20,0.788
"180","Lindsey Look",19,0.676
"181","Tyler Jacobson",19,0.718
"182","Brad Rigney",18,0.755
"183","Eytan Zana",18,0.744
"184","Heonhwa Choe",17,0.778
"185","Colin Boyer",16,0.81
"186","John Thacker",16,0.72
"187","Ilse Gort",16,0.64
"188","Sam White",15,0.762
"189","Denys Tsiperko",15,0.794
"190","Iris Compiet",14,0.69
"191","Viko Menezes",13,0.742
"192","Muhammad Firdaus",13,0.696
"193","Rovina Cai",13,0.706
"194","Kekai Kotaki",13,0.706
"195","Peter Mohrbacher",13,0.763
"196","Joshua Raphael",12,0.77
"197","Sidharth Chaturvedi",12,0.712
"198","Michele Parisi",12,0.696
"199","David Rapoza",12,0.682
"200","Kamila Szutenberg",12,0.608
"201","Mark Zug",12,0.739
"202","Evyn Fong",12,0.607
"203","Tuan Duong Chu",11,0.762
"204","Andrey Kuzinskiy",11,0.717
"205","Livia Prima",10,0.759
"206","Sam Guay",10,0.8
"207","Justine Cruz",9,0.674
"208","Dave Dorman",9,0.75
"209","Anthony S. Waters",9,0.636
"210","Tia Masic",9,0.733
"211","Jason A. Engle",9,0.773
"212","Aurore Folny",9,0.727
"213","D. Alexander Gregory",8,0.793
"214","Billy Christian",8,0.727
"215","Suzanne Helmigh",7,0.75
"216","NéNé Thomas",6,0.667
"217","Peter Polach",6,0.727
"218","Bud Cook",5,0.735
"219","Jim Nelson",5,0.786
"220","Anna Podedworna",5,0.727
"221","Darek Zabrocki",4,0.889
"222","Yohann Schepacz",4,0.679
"223","Denman Rooke",4,0.778
"224","Nestor Ossandon Leal",4,0.714
"225","Diego Gisbert",4,0.714
"226","Christian Dimitrov",4,0.714
"227","Anthony Palumbo",4,0.75
"228","Jana Schirmer",4,0.75
"229","Krharts",4,0.75
"230","Robin Olausson",4,0.75
"231","A. M. Sartor",4,0.571
"232","Zhang Jiazhen",3,0.571
"233","Karla Ortiz",2,0.714
"234","Andrew Mar",2,0.714
"235","David Gaillet",2,0.75
"236","Marcela Bolívar",2,0.75
"237","Konstantin Porubov",2,0.75
"238","Ryan Barger",2,0.75
"239","Naomi Baker",1,1
"240","Jack Wang",1,0.75
"241","Fiona Hsieh",1,0.75
"242","Sung Choi",1,0.571
