"","CardNames","DeckCount","WinrateAverage"
"1","Pithing Needle",198,73
"2","Mystical Dispute",149,71.8
"3","Rending Volley",136,72.9
"4","Damping Sphere",130,73.2
"5","Duress",99,72.2
"6","Rest in Peace",94,71.7
"7","Extinction Event",90,71.6
"8","Reckoner Bankbuster",86,71.6
"9","Abrade",84,72.9
"10","Unlicensed Hearse",78,71.3
"11","Skysovereign, Consul Flagship",76,72.6
"12","Ritual of Soot",75,72.8
"13","Disdainful Stroke",72,72.4
"14","Aether Gust",69,71.9
"15","Narset's Reversal",67,72.7
"16","Portable Hole",66,72.9
"17","Go Blank",64,69.7
"18","Haywire Mite",59,73.2
"19","Cityscape Leveler",59,72.7
"20","Tormod's Crypt",57,73
"21","The Stone Brain",57,73.4
"22","The Chain Veil",55,73.3
"23","Pestilent Cauldron",55,73.3
"24","Reidane, God of the Worthy",51,72.6
"25","Transmogrifying Wand",47,74.1
"26","Jegantha, the Wellspring",46,72.2
"27","Darksteel Citadel",44,74.6
"28","Approach of the Second Sun",42,71.9
"29","Kolaghan's Command",42,73
"30","Zacama, Primal Calamity",40,72.3
"31","Dovin's Veto",40,72.7
"32","Thoughtseize",40,73.3
"33","God-Pharaoh's Statue",39,72.1
"34","Tear Asunder",38,72.9
"35","Shark Typhoon",36,69
"36","Path of Peril",34,72.3
"37","Supreme Verdict",33,69.3
"38","Hullbreaker Horror",33,69.8
"39","Esika's Chariot",32,74.7
"40","The Mightstone and Weakstone",32,73.5
"41","Yorion, Sky Nomad",30,73.5
"42","Elspeth, Sun's Champion",29,69.4
"43","Temporary Lockdown",29,73.9
"44","Wedding Announcement",29,71
"45","Thought Distortion",28,72.7
"46","Behold the Multiverse",28,72
"47","Woodcaller Automaton",28,72.9
"48","Sphinx of the Final Word",27,71.9
"49","Starnheim Unleashed",27,71.2
"50","Deafening Silence",26,72.8
