"","CardNames","DeckCount","WinrateAverage"
"1","Boseiju, Who Endures",183,73.6
"2","Island",148,72.2
"3","Otawara, Soaring City",143,71.8
"4","Fable of the Mirror-Breaker",142,71.8
"5","Swamp",134,72.2
"6","Sokenzan, Crucible of Defiance",128,71.6
"7","Plains",128,71.9
"8","Fatal Push",117,72
"9","Mountain",116,72.3
"10","Bonecrusher Giant",113,72.7
"11","Hive of the Eye Tyrant",109,71.7
"12","Thoughtseize",105,72.3
"13","Llanowar Elves",100,73.4
"14","Elvish Mystic",100,73.4
"15","Den of the Bugbear",99,72
"16","Forest",97,72.4
"17","Blood Crypt",97,72
"18","Mutavault",96,71.3
"19","Eiganjo, Seat of the Empire",96,72.2
"20","Lair of the Hydra",95,73.3
"21","Blightstep Pathway",95,71.9
"22","Bloodtithe Harvester",93,72
"23","Urborg, Tomb of Yawgmoth",88,71.8
"24","Sheoldred, the Apocalypse",86,71.6
"25","Hall of Storm Giants",85,71.1
"26","Haunted Ridge",80,71.6
"27","Castle Locthwain",79,71.3
"28","Nykthos, Shrine to Nyx",78,74
"29","Takenuma, Abandoned Mire",78,73.2
"30","Power Word Kill",77,71.9
"31","Graveyard Trespasser",77,71.5
"32","Kroxa, Titan of Death's Hunger",68,71.9
"33","Skysovereign, Consul Flagship",67,73.5
"34","Shark Typhoon",66,71.3
"35","Field of Ruin",65,70.6
"36","Dreadbore",65,72.5
"37","Breeding Pool",63,72.2
"38","Hallowed Fountain",63,71
"39","Wolfwillow Haven",61,74.2
"40","Skyclave Apparition",61,73.1
"41","Stomping Ground",60,73.1
"42","Karn, the Great Creator",58,73
"43","Reckoner Bankbuster",58,72.5
"44","Oath of Nissa",57,73
"45","Old-Growth Troll",57,73
"46","Impulse",56,71.6
"47","Kiora, Behemoth Beckoner",56,73.4
"48","Lovestruck Beast",56,72.8
"49","Cavalier of Thorns",55,73.3
"50","Storm the Festival",55,73.3
