"","CardNames","DeckCount","WinrateAverage"
"1","Ipnu Rivulet",1,100
"2","Jace, Wielder of Mysteries",1,100
"3","Thassa's Oracle",1,100
"4","Eliminate",1,100
"5","Agadeem's Awakening",1,100
"6","Demonic Bargain",1,100
"7","Fallaji Archaeologist",1,100
"8","Infernal Grasp",1,100
"9","Oppressive Rays",1,100
"10","Bronzehide Lion",1,100
"11","Feline Sovereign",1,100
"12","Shapers' Sanctuary",1,100
"13","Adanto Vanguard",3,94.4
"14","Ghitu Lavarunner",3,91.7
"15","Wizard's Lightning",3,91.7
"16","Viashino Pyromancer",3,91.7
"17","Light Up the Stage",3,91.7
"18","Skewer the Critics",3,91.7
"19","Sejiri Shelter",4,88.9
"20","Destiny Spinner",4,87.5
"21","Otherworldly Gaze",2,87.5
"22","Open the Armory",2,87.5
"23","Sigarda's Aid",2,87.5
"24","Sacred Cat",2,87.5
"25","Adorned Pouncer",2,87.5
"26","Colossus Hammer",2,87.5
"27","Shadowspear",2,87.5
"28","Lion Sash",2,87.5
"29","Kemba, Kha Enduring",2,87.5
"30","Lunarch Veteran",2,87.5
"31","Cavalier of Dawn",5,84.8
"32","Llanowar Visionary",3,81.8
"33","Ob Nixilis, the Adversary",2,81.8
"34","Soul-Scar Mage",9,81.6
"35","Favored Hoplite",6,81
"36","Invigorated Rampage",6,81
"37","Reckless Rage",6,81
"38","Dreadhorde Arcanist",6,81
"39","Homestead Courage",6,81
"40","Ancestral Anger",6,81
"41","Illuminator Virtuoso",6,81
"42","Defiant Strike",6,81
"43","Gods Willing",6,81
"44","Flowstone Infusion",6,81
"45","Archon of Sun's Grace",5,80.6
"46","Eidolon of the Great Revel",5,80
"47","Lightning Strike",5,80
"48","Rampaging Ferocidon",5,80
"49","Goblin Chainwhirler",5,80
"50","Torbran, Thane of Red Fell",5,80
