"","CardNames","DeckCount","WinrateAverage"
"1","Ashiok, Nightmare Muse",1,100
"2","Invasive Surgery",1,100
"3","Dig Through Time",1,100
"4","Kayla's Reconstruction",1,100
"5","Soul Partition",1,100
"6","Goblin Chainwhirler",3,91.7
"7","Redcap Melee",3,91.7
"8","Burning Hands",3,91.7
"9","Saheeli, Sublime Artificer",2,87.5
"10","Burn Down the House",2,87.5
"11","Atraxa, Grand Unifier",2,87.5
"12","Loran's Escape",5,87.1
"13","Niv-Mizzet, Parun",3,86.7
"14","Steel Seraph",2,84.6
"15","Roiling Vortex",8,83.3
"16","Mortal Obstinacy",1,83.3
"17","Blessed Alliance",1,83.3
"18","Skyreaping",2,82.4
"19","Lightning Axe",2,81.8
"20","Young Pyromancer",5,81.1
"21","Reckless Rage",6,81
"22","Fight as One",6,81
"23","Phyrexian Revoker",5,80
"24","Rampaging Ferocidon",5,80
"25","Stern Dismissal",5,80
"26","Witherbloom Command",3,80
"27","Tamiyo's Safekeeping",3,80
"28","Fog",3,80
"29","Doom Whisperer",1,80
"30","Vanishing Verse",1,80
"31","Selfless Spirit",1,80
"32","Treasure Cruise",6,79.4
"33","Showdown of the Skalds",4,79.3
"34","Roast",10,79.2
"35","Raze the Effigy",5,78.9
"36","Nissa, Vastwood Seer",5,78.8
"37","Masked Vandal",6,78.4
"38","Massacre Girl",3,78.3
"39","Staff of Compleation",2,77.8
"40","Jace, the Perfected Mind",2,77.8
"41","Soul-Guide Lantern",1,77.8
"42","Barrier Breach",1,77.8
"43","Obosh, the Preypiercer",1,77.8
"44","Cindervines",1,77.8
"45","Skrelv, Defector Mite",1,77.8
"46","Alpine Moon",18,77.5
"47","Crackling Drake",10,77.5
"48","Vivien, Monsters' Advocate",6,77.5
"49","Lukka, Bound to Ruin",4,77.4
"50","Chandra, Torch of Defiance",7,77.1
