"","CardNames","DeckCount","Winrate95Min"
"1","Pithing Needle",198,70.4
"2","Loran's Escape",5,70.2
"3","Damping Sphere",130,70
"4","Rending Volley",136,69.9
"5","Darksteel Citadel",44,69.2
"6","Alpine Moon",18,69
"7","Abrade",84,68.9
"8","Transmogrifying Wand",47,68.8
"9","Mystical Dispute",149,68.7
"10","Roiling Vortex",8,68.6
"11","The Stone Brain",57,68.6
"12","Ritual of Soot",75,68.6
"13","Skysovereign, Consul Flagship",76,68.6
"14","Duress",99,68.6
"15","Haywire Mite",59,68.5
"16","The Chain Veil",55,68.4
"17","Pestilent Cauldron",55,68.4
"18","Portable Hole",66,68.4
"19","Tormod's Crypt",57,68.2
"20","Narset's Reversal",67,68.2
"21","Disdainful Stroke",72,68.1
"22","Cityscape Leveler",59,68
"23","Esika's Chariot",32,67.9
"24","Rest in Peace",94,67.9
"25","Extinction Event",90,67.7
"26","Reckoner Bankbuster",86,67.7
"27","Shapers' Sanctuary",23,67.5
"28","Thoughtseize",40,67.5
"29","Aether Gust",69,67.5
"30","Fry",24,67.4
"31","Kolaghan's Command",42,67.4
"32","Ratchet Bomb",20,67.2
"33","Reidane, God of the Worthy",51,67.2
"34","The Mightstone and Weakstone",32,67.1
"35","Unlicensed Hearse",78,67.1
"36","Obliterating Bolt",17,66.9
"37","Temporary Lockdown",29,66.9
"38","Scavenging Ooze",24,66.8
"39","Dovin's Veto",40,66.8
"40","Jegantha, the Wellspring",46,66.8
"41","Hazoret the Fervent",17,66.6
"42","Tear Asunder",38,66.5
"43","Destroy Evil",22,66.4
"44","Noxious Grasp",23,66.4
"45","Yorion, Sky Nomad",30,66.4
"46","Woodcaller Automaton",28,66.1
"47","God-Pharaoh's Statue",39,66.1
"48","Crackling Drake",10,66
"49","Zacama, Primal Calamity",40,66
"50","Reckless Rage",6,65.9
