"","CardNames","DeckCount","Winrate95Min"
"1","Inkmoth Nexus",59,72.2
"2","Giver of Runes",48,71.6
"3","Puresteel Paladin",51,71.5
"4","Sigarda's Aid",51,71.5
"5","Colossus Hammer",51,71.5
"6","Stoneforge Mystic",58,71.4
"7","Springleaf Drum",103,71.3
"8","Silent Clearing",36,71.2
"9","Gingerbrute",46,71.2
"10","Urza's Saga",135,71.2
"11","Steelshaper's Gift",42,71
"12","Blacksmith's Skill",47,71
"13","Kaldra Compleat",53,71
"14","Ornithopter",47,70.9
"15","Shadowspear",86,70.9
"16","Spell Pierce",154,70.9
"17","Marsh Flats",63,70.4
"18","Fiery Islet",96,70.3
"19","Ragavan, Nimble Pilferer",162,70.2
"20","Esper Sentinel",63,70.1
"21","Lightning Bolt",212,70.1
"22","Arid Mesa",129,70
"23","Unholy Heat",102,69.6
"24","Mishra's Bauble",107,69.6
"25","Scalding Tarn",190,69.5
"26","Polluted Delta",108,69.4
"27","Dragon's Rage Channeler",80,69.2
"28","Plains",112,69.2
"29","Windswept Heath",76,69.1
"30","Hallowed Fountain",101,69.1
"31","Expressive Iteration",108,69.1
"32","Mountain",141,69.1
"33","Steam Vents",210,69.1
"34","Nettlecyst",50,69
"35","Seachrome Coast",50,69
"36","Blood Moon",70,69
"37","Bloodstained Mire",123,69
"38","Boseiju, Who Endures",122,68.9
"39","Flooded Strand",170,68.9
"40","Counterspell",94,68.8
"41","Misty Rainforest",159,68.8
"42","Swamp",75,68.7
"43","Island",151,68.6
"44","Forest",118,68.5
"45","Cavern of Souls",59,68.4
"46","Murktide Regent",66,68.4
"47","Wrenn and Six",75,68.4
"48","Expedition Map",46,68.3
"49","Stomping Ground",110,68.3
"50","Ledger Shredder",76,68.1
