"","CardNames","DeckCount","Winrate95Min"
"1","Relic of Progenitus",76,71.8
"2","Mana Leak",32,71.4
"3","Drannith Magistrate",36,71.4
"4","Pithing Needle",103,70.6
"5","March of Otherworldly Light",46,70.5
"6","Blacksmith's Skill",40,70.1
"7","Unlicensed Hearse",141,70.1
"8","Lavinia, Azorius Renegade",46,70
"9","Sanctifier en-Vec",59,70
"10","Engineered Explosives",178,69.9
"11","Path to Exile",59,69.5
"12","Spell Pierce",75,69.3
"13","Dress Down",102,69.2
"14","Chalice of the Void",82,69.1
"15","Dismember",45,68.8
"16","Flusterstorm",142,68.8
"17","Mystical Dispute",130,68.7
"18","Fury",71,68.5
"19","Jace, the Mind Sculptor",40,68.3
"20","Orvar, the All-Form",36,68.3
"21","Magus of the Moon",52,68.3
"22","Force of Vigor",91,68.2
"23","Boseiju, Who Endures",86,68.1
"24","Blood Moon",62,68
"25","Veil of Summer",89,68
"26","Alpine Moon",30,67.9
"27","Nature's Claim",54,67.8
"28","Spreading Seas",24,67.7
"29","Necromentia",44,67.7
"30","Sundering Titan",35,67.5
"31","Unmoored Ego",24,67.4
"32","Collective Brutality",23,67.2
"33","Abrade",35,67.2
"34","Soul-Guide Lantern",33,67.1
"35","Surgical Extraction",25,66.9
"36","Invasive Surgery",38,66.9
"37","Endurance",65,66.9
"38","Flame Blitz",24,66.7
"39","Fatal Push",36,66.4
"40","Subtlety",62,66.4
"41","Force of Negation",21,66.2
"42","Kolaghan's Command",22,66.2
"43","Hallowed Moonlight",52,66.2
"44","Tormod's Crypt",42,66.1
"45","Prismatic Ending",31,65.9
"46","Ensnaring Bridge",25,65.8
"47","Liquimetal Coating",23,65.5
"48","Tourach, Dread Cantor",41,65.5
"49","Wear // Tear",33,65.4
"50","Harbinger of the Tides",12,65.3
