"","Artist","NoCopies","Winrate"
"123","Melissa A. Benson",64,0.755
"124","Wayne Reynolds",64,0.674
"125","John Matson",62,0.725
"126","Noah Bradley",60,0.698
"127","Lucas Staniec",59,0.725
"128","Scott M. Fischer",59,0.739
"129","Matt Cavotta",56,0.757
"130","Heather Hudson",56,0.727
"131","Dimitar Marinski",55,0.769
"132","Michael Komarck",55,0.742
"133","Marc Simonetti",52,0.757
"134","Alex Horley-Orlandelli",52,0.731
"135","Tony Szczudlo",52,0.67
"136","Bastien L. Deharme",49,0.754
"137","Khang Le",48,0.732
"138","Luca Zontini",48,0.746
"139","Johan Grenier",48,0.72
"140","E. M. Gist",48,0.667
"141","Valera Lutfullina",45,0.667
"142","Ralph Horsley",45,0.68
"143","Caio Monteiro",44,0.727
"144","Randy Gallegos",43,0.688
"145","Viko Menezes",42,0.712
"146","Tomas Giorello",42,0.721
"147","Donato Giancola",37,0.767
"148","Mark Brill",37,0.735
"149","Bryan Sola",37,0.717
"150","Dave Dorman",36,0.791
"151","Florian de Gesincourt",36,0.701
"152","Jim Murray",36,0.741
"153","Darrell Riche",33,0.725
"154","Justin Murray",32,0.8
"155","Jeff Miracola",32,0.7
"156","Min Yum",32,0.667
"157","Antonio José Manzanedo",31,0.731
"158","Karl Kopinski",31,0.737
"159","Grzegorz Rutkowski",31,0.655
"160","Kasia 'Kafis' Zielińska",30,0.731
"161","Wayne England",30,0.744
"162","Nicholas Elias",30,0.655
"163","Andreas Rocha",28,0.791
"164","Sam Wood",28,0.747
"165","Steve Prescott",28,0.73
"166","Robin Olausson",28,0.66
"167","Michael Phillippi",28,0.66
"168","Victor Adame Minguez",27,0.76
"169","Pat Morrissey",26,0.727
"170","Zoltan Boros & Gabor Szikszai",25,0.732
"171","Magali Villeneuve",25,0.741
"172","Christopher Moeller",25,0.699
"173","Kaja Foglio & Phil Foglio",24,0.742
"174","Eytan Zana",23,0.709
"175","Don Hazeltine",22,0.788
"176","Thomas M. Baxa",21,0.776
"177","Irina Nordsol",21,0.75
"178","Wesley Burt",20,0.714
"179","Tyler Jacobson",19,0.797
"180","Matt Thompson",19,0.696
"181","Julian Kok Joon Wen",18,0.768
"182","Jana Schirmer & Johannes Voss",17,0.717
"183","Ilse Gort",17,0.8
"184","Mathias Kollros",17,0.71
"185","Ryan Yee",17,0.729
"186","Jeremy Jarvis",16,0.745
"187","Rovina Cai",16,0.72
"188","Daniel Gelon",16,0.742
"189","Drew Tucker",16,0.812
"190","Gabor Szikszai",16,0.688
"191","Jaime Jones",16,0.775
"192","Willian Murai",16,0.636
"193","Aurore Folny",16,0.78
"194","Eric Fortune",15,0.716
"195","Sarah Finnigan",15,0.701
"196","Liiga Smilshkalne",13,0.733
"197","Jakub Kasper",12,0.714
"198","Sam White",12,0.701
"199","David Hudnut",12,0.8
"200","Olivier Bernard",12,0.833
"201","Mike Dringenberg",12,0.64
"202","Edward P. Beard, Jr.",12,0.722
"203","Mark A. Nelson",12,0.697
"204","Mark Romanoski",11,0.742
"205","Aaron Miller",10,0.839
"206","Jehan Choo",10,0.72
"207","rk post",10,0.737
"208","Joe Slucher",9,0.724
"209","Lius Lasahido",9,0.696
"210","Bryon Wackwitz",8,0.787
"211","Zack Stella",8,0.765
"212","Brian Snõddy",8,0.778
"213","Stephen Tappin",8,0.786
"214","Charles Urbach",8,0.737
"215","Manuel Castañón",8,0.75
"216","Ron Spencer",8,0.714
"217","Richard Kane Ferguson",7,0.727
"218","Winona Nelson",7,0.667
"219","Ben Thompson",6,0.727
"220","Rebecca Guay",6,0.714
"221","Brom",6,0.667
"222","Evyn Fong",6,0.75
"223","Clint Cearley",5,0.636
"224","Inka Schulz",4,0.778
"225","Dominick Domingo",4,0.75
"226","Ravenna Tran",4,0.688
"227","Jeremy Enecio",4,0.636
"228","Kimonas Theodossiou",4,0.714
"229","Phil Foglio",4,0.714
"230","Bruno Biazotto",4,0.625
"231","Jarel Threat",4,0.75
"232","Suzanne Helmigh",4,0.75
"233","Una Fricker",4,0.75
"234","Fariba Khamseh",4,0.75
"235","Justine Cruz",4,0.75
"236","Jake Murray",4,0.75
"237","Dallas Williams",3,0.762
"238","Uriah Voth",3,0.867
"239","Hideaki Takamura",3,0.667
"240","Doug Chaffee",3,0.6
"241","Mads Ahm",3,0.75
"242","Dominik Mayer",3,0.75
"243","Piotr Dura",3,0.571
"244","Jokubas Uogintas",3,0.571
"245","Kekai Kotaki",3,0.571
"246","Glenn Fabry",2,0.8
"247","David Gaillet",2,0.714
"248","Bram Sels",2,0.75
"249","Brandon Kitkouski",2,0.571
"250","Daren Bader",1,0.75
"251","Lindsey Look",1,0.714
"252","Robh Ruppel",1,0.75
"253","Even Amundsen",1,0.571
"254","Bryan Talbot",1,0.571
