"","CardNames","DeckCount","Winrate95Min"
"1","Adanto Vanguard",3,73.5
"2","Wolfwillow Haven",47,71.5
"3","Fable of the Mirror-Breaker",162,70.5
"4","Kiora, Behemoth Beckoner",37,70
"5","Cavalier of Thorns",36,70
"6","Storm the Festival",36,70
"7","Karn, the Great Creator",37,69.9
"8","Elvish Mystic",81,69.9
"9","Llanowar Elves",81,69.9
"10","Mountain",130,69.8
"11","Boseiju, Who Endures",160,69.7
"12","Oath of Chandra",16,69.6
"13","Oath of Nissa",38,69.6
"14","Old-Growth Troll",38,69.6
"15","Sacred Foundry",45,69.6
"16","Steam Vents",68,69.6
"17","Bloodtithe Harvester",88,69.6
"18","Skysovereign, Consul Flagship",79,69.6
"19","Mutavault",125,69.6
"20","Swamp",164,69.6
"21","Lair of the Hydra",77,69.5
"22","Den of the Bugbear",81,69.4
"23","Blightstep Pathway",89,69.4
"24","Bonecrusher Giant",112,69.4
"25","Sokenzan, Crucible of Defiance",126,69.4
"26","Blackcleave Cliffs",80,69.3
"27","Hive of the Eye Tyrant",111,69.3
"28","Takenuma, Abandoned Mire",85,69.2
"29","Blood Crypt",91,69.2
"30","Fatal Push",119,69.2
"31","Thoughtseize",130,69.2
"32","Archon of Emeria",17,69.1
"33","Godless Shrine",39,69.1
"34","Nykthos, Shrine to Nyx",50,69.1
"35","Liliana of the Veil",54,69
"36","Nylea's Presence",19,68.8
"37","Stomping Ground",69,68.8
"38","Spikefield Hazard",53,68.7
"39","Cavalier of Dawn",10,68.6
"40","Agent of Treachery",18,68.5
"41","Kenrith, the Returned King",20,68.5
"42","Moon-Blessed Cleric",20,68.5
"43","Concealed Courtyard",36,68.5
"44","Dreadbore",56,68.5
"45","Haunted Ridge",72,68.5
"46","Esika's Chariot",66,68.3
"47","Forest",94,68.3
"48","Urborg, Tomb of Yawgmoth",82,68.1
"49","Destiny Spinner",9,68
"50","Deadly Dispute",20,68
