"","CardNames","DeckCount","WinrateAverage"
"1","Pithing Needle",169,72.8
"2","Rending Volley",158,72.7
"3","Mystical Dispute",143,71.7
"4","Damping Sphere",120,73.8
"5","Duress",117,72.6
"6","Disdainful Stroke",95,71.9
"7","Aether Gust",93,71
"8","Extinction Event",88,71.9
"9","Rest in Peace",86,72.6
"10","Ritual of Soot",84,72.1
"11","Unlicensed Hearse",84,72
"12","Reckoner Bankbuster",82,73.6
"13","Narset's Reversal",78,71.3
"14","Portable Hole",72,73.3
"15","Abrade",71,73.9
"16","Skysovereign, Consul Flagship",63,74.1
"17","Shark Typhoon",59,71
"18","Kolaghan's Command",55,73.8
"19","Hullbreaker Horror",54,70.7
"20","Jegantha, the Wellspring",49,73
"21","Go Blank",48,71.5
"22","Reidane, God of the Worthy",43,71.1
"23","Negate",41,71.6
"24","Fatal Push",39,74
"25","Thoughtseize",39,73.7
"26","Haywire Mite",38,75.9
"27","The Stone Brain",38,75.8
"28","Cityscape Leveler",38,74.4
"29","The Chain Veil",36,75.7
"30","Tormod's Crypt",36,75.7
"31","Pestilent Cauldron",36,75.7
"32","Dovin's Veto",36,70.2
"33","Liliana of the Veil",36,74.3
"34","Noxious Grasp",34,73.1
"35","Temporary Lockdown",34,75.5
"36","Transmogrifying Wand",33,76.4
"37","Wedding Announcement",33,72.7
"38","Ray of Enfeeblement",30,73.4
"39","Yorion, Sky Nomad",29,73.2
"40","Fry",27,72.3
"41","Darksteel Citadel",26,74.6
"42","Esika's Chariot",26,76.5
"43","Knight of Autumn",25,72.5
"44","Alpine Moon",25,77.4
"45","The Akroan War",24,72.1
"46","Scavenging Ooze",24,72.2
"47","Necromentia",24,70.7
"48","Deafening Silence",23,72.9
"49","Supreme Verdict",23,68.4
"50","Zacama, Primal Calamity",23,68
