"","CardNames","DeckCount","WinrateAverage"
"1","Swamp",164,72.4
"2","Fable of the Mirror-Breaker",162,73.3
"3","Boseiju, Who Endures",160,72.6
"4","Otawara, Soaring City",137,71.2
"5","Thoughtseize",130,72.3
"6","Mountain",130,73.1
"7","Sokenzan, Crucible of Defiance",126,72.6
"8","Mutavault",125,72.8
"9","Fatal Push",119,72.5
"10","Plains",118,71.3
"11","Island",115,70
"12","Bonecrusher Giant",112,72.8
"13","Hive of the Eye Tyrant",111,72.8
"14","Hall of Storm Giants",98,70.9
"15","Forest",94,72
"16","Blood Crypt",91,73
"17","Blightstep Pathway",89,73.3
"18","Bloodtithe Harvester",88,73.6
"19","Takenuma, Abandoned Mire",85,73.2
"20","Urborg, Tomb of Yawgmoth",82,72.1
"21","Shark Typhoon",82,71.1
"22","Sheoldred, the Apocalypse",81,72.1
"23","Elvish Mystic",81,73.7
"24","Llanowar Elves",81,73.7
"25","Den of the Bugbear",81,73.6
"26","Eiganjo, Seat of the Empire",81,71.7
"27","Blackcleave Cliffs",80,73.4
"28","Skysovereign, Consul Flagship",79,73.4
"29","Lair of the Hydra",77,73.5
"30","Power Word Kill",76,71.9
"31","Graveyard Trespasser",74,72.3
"32","Haunted Ridge",72,72.8
"33","Temple Garden",71,71.8
"34","Castle Locthwain",70,71.8
"35","Stomping Ground",69,73.1
"36","Steam Vents",68,74.1
"37","Esika's Chariot",66,72.6
"38","Reckoner Bankbuster",64,72.5
"39","Spell Pierce",62,72.2
"40","Field of Ruin",61,69
"41","Make Disappear",61,71.6
"42","Hallowed Fountain",58,70.9
"43","Kroxa, Titan of Death's Hunger",57,72.6
"44","Impulse",57,70.6
"45","Dreadbore",56,73.5
"46","Liliana of the Veil",54,74
"47","Spikefield Hazard",53,73.9
"48","Skyclave Apparition",51,73.2
"49","Nykthos, Shrine to Nyx",50,74.1
"50","Memory Deluge",49,69.5
