"","CardNames","DeckCount","WinrateAverage"
"1","Showdown of the Skalds",1,100
"2","Anger of the Gods",1,100
"3","Dig Through Time",1,100
"4","Soul Partition",1,100
"5","Meteor Golem",1,100
"6","Status // Statue",1,100
"7","Fight as One",3,88.2
"8","Reckless Rage",5,88
"9","Fog",2,87.5
"10","Burning Hands",2,87.5
"11","Dreadbore",2,87.5
"12","Atraxa, Grand Unifier",2,87.5
"13","Steel Seraph",4,85.7
"14","Niv-Mizzet, Parun",5,85
"15","Raze the Effigy",2,84.6
"16","Tocasia's Welcome",4,83.3
"17","Goblin Chainwhirler",3,83.3
"18","Redcap Melee",3,83.3
"19","Mortal Obstinacy",1,83.3
"20","Blessed Alliance",1,83.3
"21","Ratchet Bomb",8,81.1
"22","The Meathook Massacre",7,81.1
"23","Bloody Betrayal",4,81
"24","Loran's Escape",7,80.6
"25","Vanishing Verse",7,80
"26","Chandra, Torch of Defiance",5,80
"27","Katilda, Dawnhart Martyr",4,80
"28","Destructive Revelry",1,80
"29","Brave the Elements",4,78.9
"30","Unchained Berserker",2,78.9
"31","Kaheera, the Orphanguard",5,78.1
"32","Treasure Vault",8,77.8
"33","Massacre Girl",4,77.8
"34","Staff of Compleation",2,77.8
"35","Barrier Breach",1,77.8
"36","Obosh, the Preypiercer",1,77.8
"37","Cindervines",1,77.8
"38","March of Otherworldly Light",1,77.8
"39","Void Rend",1,77.8
"40","Skrelv, Defector Mite",1,77.8
"41","Alpine Moon",25,77.4
"42","Kari Zev's Expertise",9,77.2
"43","Summary Dismissal",3,76.9
"44","Misery's Shadow",2,76.9
"45","Voltage Surge",2,76.9
"46","God-Pharaoh's Statue",19,76.6
"47","Esika's Chariot",26,76.5
"48","Urabrask's Forge",3,76.5
"49","Transmogrifying Wand",33,76.4
"50","Soul-Guide Lantern",3,76.2
