"","CardNames","DeckCount","Winrate95Min"
"1","Damping Sphere",120,70.7
"2","Transmogrifying Wand",33,70.4
"3","Haywire Mite",38,70.4
"4","Alpine Moon",25,70.1
"5","The Stone Brain",38,70.1
"6","The Chain Veil",36,70
"7","Tormod's Crypt",36,70
"8","Pestilent Cauldron",36,70
"9","Pithing Needle",169,70
"10","Rending Volley",158,69.8
"11","Skysovereign, Consul Flagship",63,69.7
"12","Reckoner Bankbuster",82,69.7
"13","Abrade",71,69.5
"14","Esika's Chariot",26,69.4
"15","Duress",117,69.3
"16","Temporary Lockdown",34,69.2
"17","Portable Hole",72,69
"18","Kolaghan's Command",55,68.9
"19","Reckless Rage",5,68.8
"20","God-Pharaoh's Statue",19,68.7
"21","Cityscape Leveler",38,68.7
"22","Rest in Peace",86,68.7
"23","Mystical Dispute",143,68.6
"24","Liliana of the Veil",36,68.2
"25","Fatal Push",39,68.2
"26","Disdainful Stroke",95,68.2
"27","Unlicensed Hearse",84,68.1
"28","Ratchet Bomb",8,68
"29","Ritual of Soot",84,68
"30","Darksteel Citadel",26,67.9
"31","Extinction Event",88,67.9
"32","Jegantha, the Wellspring",49,67.8
"33","Thoughtseize",39,67.6
"34","The Mightstone and Weakstone",21,67.3
"35","Silence",19,67.2
"36","The Filigree Sylex",21,67.2
"37","Narset's Reversal",78,67.2
"38","Aether Gust",93,67.1
"39","Woodcaller Automaton",18,66.9
"40","Ray of Enfeeblement",30,66.9
"41","Noxious Grasp",34,66.9
"42","Destroy Evil",19,66.8
"43","Hazoret the Fervent",16,66.4
"44","Wedding Announcement",33,66.2
"45","Yorion, Sky Nomad",29,66.1
"46","Shark Typhoon",59,66
"47","Chandra, Awakened Inferno",14,65.8
"48","Go Blank",48,65.8
"49","Ob Nixilis, the Adversary",18,65.7
"50","Negate",41,65.6
