"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1815,0.727
"2","Johannes Voss",969,0.727
"3","Jonas De Ro",776,0.714
"4","Lucas Graciano",770,0.73
"5","Adam Paquette",770,0.731
"6","Eric Deschamps",726,0.717
"7","Joseph Meehan",649,0.732
"8","Victor Adame Minguez",626,0.726
"9","Jesper Myrfors",624,0.715
"10","Kieran Yanner",613,0.735
"11","Aleksi Briclot",602,0.727
"12","Christopher Rush",574,0.73
"13","John Stanko",549,0.72
"14","Wesley Burt",527,0.74
"15","Chris Rahn",510,0.719
"16","Jung Park",489,0.739
"17","Daarken",477,0.722
"18","Anson Maddocks",467,0.734
"19","Svetlin Velinov",420,0.715
"20","Dan Frazier",413,0.724
"21","Izzy",413,0.716
"22","Dave Kendall",410,0.723
"23","Titus Lunter",347,0.723
"24","John Avon",346,0.709
"25","Fred Fields",344,0.728
"26","Chris Rallis",334,0.716
"27","Caio Monteiro",331,0.709
"28","Dimitar Marinski",326,0.705
"29","Tomasz Jedruszek",324,0.722
"30","Ekaterina Burmak",324,0.711
"31","Ravenna Tran",321,0.731
"32","Steve Prescott",320,0.73
"33","Magali Villeneuve",314,0.696
"34","Lawrence Snelly",301,0.727
"35","Douglas Shuler",297,0.73
"36","Steve Argyle",297,0.742
"37","Chris Ostrowski",295,0.726
"38","Igor Kieryluk",288,0.734
"39","Pete Venters",286,0.726
"40","Raoul Vitale",281,0.737
"41","Sam Burley",276,0.714
"42","Filip Burburan",271,0.714
"43","Manuel Castañón",266,0.723
"44","Lucas Staniec",257,0.723
"45","Jason Rainville",253,0.706
"46","Chris Seaman",246,0.728
"47","Cristi Balanescu",231,0.736
"48","Bryan Sola",230,0.725
"49","Mark Poole",227,0.7
"50","Bryan Talbot",222,0.706
"51","Campbell White",218,0.726
"52","Jaime Jones",199,0.727
"53","Alayna Danner",199,0.723
"54","Jesper Ejsing",198,0.741
"55","Zezhou Chen",197,0.721
"56","Dmitry Burmak",194,0.748
"57","Volkan Baǵa",193,0.713
"58","Franz Vohwinkel",190,0.704
"59","Vincent Proce",188,0.729
"60","Steven Belledin",188,0.724
"61","Dan Scott",181,0.738
"62","Inka Schulz",178,0.72
"63","Ryan Pancoast",175,0.745
"64","Wayne Reynolds",172,0.735
"65","Wisnu Tan",169,0.75
"66","Jakub Kasper",166,0.765
"67","Irina Nordsol",165,0.742
"68","Aaron Miller",165,0.754
"69","James Paick",164,0.729
"70","Yeong-Hao Han",153,0.732
"71","Richard Wright",150,0.726
"72","Johan Grenier",145,0.742
"73","Jehan Choo",144,0.757
"74","Yigit Koroglu",144,0.757
"75","Jason Chan",142,0.721
"76","Deruchenko Alexander",140,0.732
"77","Gaboleps",140,0.732
"78","Nicola Leonard",137,0.725
"79","Zoltan Boros & Gabor Szikszai",136,0.723
"80","Matt Stewart",136,0.736
"81","Sarah Finnigan",134,0.73
"82","Caroline Gariba",133,0.724
"83","Donato Giancola",132,0.734
"84","Lius Lasahido",131,0.707
"85","Brian Valeza",131,0.711
"86","Chase Stone",128,0.732
"87","Jeremy Jarvis",124,0.722
"88","Andreas Rocha",123,0.724
"89","Randy Vargas",121,0.735
"90","Tommy Arnold",121,0.689
"91","Josu Hernaiz",121,0.688
"92","Lake Hurwitz",120,0.698
"93","Christine Choi",119,0.672
"94","Noah Bradley",118,0.676
"95","Piotr Dura",114,0.712
"96","Howard Lyon",114,0.705
"97","Milivoj Ćeran",109,0.744
"98","Karl Kopinski",108,0.716
"99","Julian Kok Joon Wen",104,0.717
"100","Slawomir Maniak",103,0.764
"101","Daniel Ljunggren",102,0.727
"102","Jana Schirmer & Johannes Voss",100,0.716
"103","Scott M. Fischer",100,0.677
"104","Zack Stella",97,0.684
"105","Kev Walker",96,0.73
"106","Vance Kovacs",95,0.721
"107","Lars Grant-West",94,0.728
"108","Robbie Trevino",92,0.724
"109","Mads Ahm",92,0.715
"110","Iain McCaig",88,0.755
"111","Helge C. Balzer",87,0.698
"112","PINDURSKI",85,0.761
"113","Stanton Feng",84,0.761
"114","Anato Finnstark",84,0.731
"115","Miranda Meeks",84,0.738
"116","Andrew Goldhawk",84,0.694
"117","Anna Steinbauer",81,0.736
"118","Kasia 'Kafis' Zielińska",78,0.722
"119","Ryan Yee",77,0.699
"120","Ralph Horsley",76,0.777
"121","Austin Hsu",74,0.733
"122","Seb McKinnon",73,0.699
"123","Nils Hamm",69,0.7
"124","Alexander Forssberg",68,0.775
"125","Yongjae Choi",67,0.722
"126","Marta Nael",66,0.75
"127","Phil Foglio",65,0.733
"128","Cynthia Sheppard",65,0.717
"129","Zoltan Boros",65,0.731
"130","Martina Fackova",64,0.726
"131","Mike Bierek",64,0.693
"132","Nicholas Elias",62,0.714
"133","Mila Pesic",62,0.704
"134","Bryon Wackwitz",60,0.726
"135","Jake Murray",59,0.769
"136","Goran Josic",58,0.765
"137","Nino Vecia",57,0.683
"138","Tyler Walpole",56,0.778
"139","Joe Slucher",55,0.73
"140","Lie Setiawan",55,0.718
"141","Leon Tukker",54,0.75
"142","Charles Urbach",53,0.72
"143","Cliff Childs",53,0.69
"144","Liiga Smilshkalne",52,0.725
"145","John Howe",52,0.714
"146","Dominik Mayer",52,0.711
"147","Sidharth Chaturvedi",48,0.733
"148","Mathias Kollros",48,0.7
"149","Mike Raabe",47,0.738
"150","Zara Alfonso",47,0.72
"151","Craig J Spearing",46,0.75
"152","Olivier Bernard",46,0.699
"153","Simon Dominic",45,0.714
"154","G-host Lee",43,0.774
"155","Alix Branwyn",43,0.706
"156","Nicholas Gregory",43,0.733
"157","Johann Bodin",42,0.733
"158","Scott Murphy",40,0.691
"159","Florian de Gesincourt",39,0.714
"160","Allen Williams",36,0.742
"161","Todd Lockwood",35,0.71
"162","Darrell Riche",34,0.778
"163","James Ryman",34,0.72
"164","Grzegorz Rutkowski",33,0.698
"165","Raymond Swanland",32,0.725
"166","Winona Nelson",32,0.783
"167","Jokubas Uogintas",32,0.714
"168","Rudy Siswanto",30,0.739
"169","Willian Murai",29,0.722
"170","Sam White",25,0.719
"171","Anastasia Ovchinnikova",24,0.812
"172","Mark Winters",24,0.812
"173","Cyril Van Der Haegen",24,0.676
"174","Viko Menezes",23,0.696
"175","Jonathan Kuo",23,0.676
"176","Rovina Cai",23,0.705
"177","Denys Tsiperko",23,0.804
"178","Tyler Jacobson",23,0.674
"179","Chris Cold",22,0.727
"180","Eytan Zana",21,0.745
"181","Mark Behm",21,0.736
"182","Clint Cearley",20,0.696
"183","John Thacker",20,0.719
"184","Tia Masic",20,0.706
"185","Colin Boyer",19,0.812
"186","Brad Rigney",19,0.717
"187","David Palumbo",18,0.667
"188","Iris Compiet",17,0.696
"189","Josh Hass",17,0.7
"190","Heonhwa Choe",16,0.739
"191","Anthony S. Waters",15,0.649
"192","Michele Parisi",14,0.72
"193","Ilse Gort",13,0.655
"194","Peter Mohrbacher",13,0.722
"195","Livia Prima",12,0.779
"196","Denman Rooke",12,0.75
"197","Billy Christian",12,0.8
"198","Mark Zug",12,0.739
"199","Evyn Fong",12,0.607
"200","Bastien L. Deharme",12,0.696
"201","Kamila Szutenberg",11,0.644
"202","Tuan Duong Chu",11,0.762
"203","Joshua Raphael",9,0.75
"204","Dave Dorman",9,0.75
"205","Nestor Ossandon Leal",8,0.818
"206","Christian Dimitrov",8,0.818
"207","Muhammad Firdaus",8,0.719
"208","Krharts",7,0.727
"209","Darek Zabrocki",6,0.812
"210","Martina Pilcerova",6,1
"211","David Rapoza",6,0.727
"212","Diego Gisbert",6,0.818
"213","Peter Polach",6,0.727
"214","Andrew Mar",6,0.643
"215","Kekai Kotaki",5,0.8
"216","Justine Cruz",5,0.611
"217","Martin de Diego Sádaba",5,0.714
"218","Jim Nelson",4,0.84
"219","Min Yum",4,0.714
"220","John Matson",4,1
"221","Ryan Barger",4,0.75
"222","Jason A. Engle",4,0.727
"223","Anthony Palumbo",4,0.75
"224","Jana Schirmer",4,0.75
"225","Robin Olausson",4,0.75
"226","Xavier Ribeiro",4,0.571
