"","CardNames","DeckCount","WinrateAverage"
"1","Trinket Mage",1,77.8
"2","Springleaf Drum",1,77.8
"3","Faerie Miscreant",1,75
"4","Spire Golem",1,75
"5","Of One Mind",1,75
"6","Galvanic Blast",5,71.4
"7","Ulamog's Crusher",4,71.4
"8","Atog",4,71.4
"9","Frogmite",4,71.4
"10","Myr Enforcer",4,71.4
"11","Thoughtcast",4,71.4
"12","Fling",4,71.4
"13","Witching Well",4,71.4
"14","Darksteel Citadel",4,71.4
"15","Great Furnace",4,71.4
"16","Seat of the Synod",4,71.4
"17","Ancient Den",4,71.4
"18","Disciple of the Vault",3,71.4
"19","Temur Battle Rage",3,71.4
"20","Ichor Wellspring",3,71.4
"21","Navigator's Compass",3,71.4
"22","Makeshift Munitions",3,71.4
"23","Vault of Whispers",3,71.4
"24","Essence Warden",3,71.4
"25","Wildheart Invoker",3,71.4
"26","Resculpt",1,71.4
"27","Castigate",1,71.4
"28","Duress",1,71.4
"29","Read the Bones",1,71.4
"30","Disfigure",1,71.4
"31","Pristine Talisman",1,71.4
"32","Orzhov Basilica",1,71.4
"33","Scoured Barrens",1,71.4
"34","Aviary Mechanic",1,71.4
"35","Cleansing Wildfire",1,71.4
"36","Compulsive Research",4,70.4
"37","Birchlore Rangers",4,70.4
"38","Elvish Vanguard",4,70.4
"39","Jaspera Sentinel",4,70.4
"40","Lys Alana Huntmaster",4,70.4
"41","Priest of Titania",4,70.4
"42","Timberwatch Elf",4,70.4
"43","Wellwisher",4,70.4
"44","Distant Melody",4,70.4
"45","Gearseeker Serpent",2,69.2
"46","Crypt Rats",2,69.2
"47","Elvish Mystic",7,68.8
"48","Fyndhorn Elves",8,68.5
"49","Mwonvuli Acid-Moss",3,68.4
"50","Thermokarst",3,68.4
