"","Artist","NoCopies","Winrate"
"1","Rob Alexander",5232,0.71
"2","Christopher Rush",2234,0.707
"3","Anastasia Ovchinnikova",1771,0.703
"4","Simon Dominic",1365,0.705
"5","Mark Poole",1347,0.698
"6","Vance Kovacs",1086,0.712
"7","Chippy",1039,0.701
"8","Philip Straub",1031,0.706
"9","Eric Deschamps",985,0.716
"10","Adam Paquette",887,0.697
"11","Raoul Vitale",878,0.702
"12","Chase Stone",868,0.709
"13","Shelly Wan",840,0.701
"14","Martina Fackova",803,0.704
"15","Tom Wänerstrand",757,0.709
"16","Raymond Swanland",719,0.716
"17","Ron Spears",716,0.702
"18","Izzy",699,0.71
"19","Kari Christensen",694,0.7
"20","Ryan Pancoast",670,0.703
"21","Titus Lunter",669,0.708
"22","Mila Pesic",658,0.699
"23","Joseph Meehan",631,0.721
"24","Chris Ostrowski",630,0.716
"25","Zezhou Chen",630,0.7
"26","John Stanko",619,0.716
"27","Cristi Balanescu",600,0.719
"28","Aleksi Briclot",597,0.715
"29","John Avon",569,0.704
"30","Alayna Danner",529,0.703
"31","Erica Yang",522,0.705
"32","Cynthia Sheppard",520,0.708
"33","Douglas Shuler",514,0.721
"34","Chris Rallis",512,0.713
"35","Randy Vargas",504,0.71
"36","Mark Tedin",494,0.706
"37","Mike Bierek",461,0.706
"38","Jason Chan",454,0.705
"39","Lucas Graciano",454,0.693
"40","Jonas De Ro",449,0.707
"41","Nicholas Gregory",448,0.714
"42","Dave Kendall",443,0.713
"43","Lake Hurwitz",429,0.719
"44","Andrew Mar",427,0.726
"45","Ekaterina Burmak",427,0.702
"46","Cyril Van Der Haegen",402,0.704
"47","Iain McCaig",400,0.7
"48","Johannes Voss",395,0.727
"49","Terese Nielsen",394,0.707
"50","Anthony S. Waters",388,0.706
"51","Chris Seaman",385,0.698
"52","Mark Zug",382,0.703
"53","Steve Argyle",379,0.713
"54","Anson Maddocks",376,0.707
"55","Cliff Childs",376,0.709
"56","Evan Shipard",373,0.717
"57","Franz Vohwinkel",369,0.704
"58","Greg Staples",354,0.715
"59","Pete Venters",351,0.697
"60","Sidharth Chaturvedi",340,0.72
"61","Yeong-Hao Han",340,0.704
"62","Jesper Myrfors",333,0.698
"63","Chris Rahn",332,0.712
"64","Vincent Proce",330,0.714
"65","Dan Frazier",328,0.711
"66","Deruchenko Alexander",324,0.74
"67","Alexander Forssberg",324,0.74
"68","Dmitry Burmak",322,0.723
"69","David Martin",307,0.721
"70","Svetlin Velinov",305,0.71
"71","Adam Rex",303,0.725
"72","Warren Mahy",302,0.702
"73","Kev Walker",291,0.681
"74","Michael C. Hayes",290,0.703
"75","Jason Rainville",286,0.701
"76","Paul Scott Canavan",277,0.703
"77","Daarken",273,0.72
"78","James Paick",270,0.705
"79","Howard Lyon",261,0.714
"80","DiTerlizzi",259,0.728
"81","Igor Kieryluk",259,0.723
"82","Steven Belledin",251,0.696
"83","Richard Wright",247,0.701
"84","Tomasz Jedruszek",247,0.725
"85","Lie Setiawan",247,0.704
"86","Sam Burley",241,0.72
"87","Richard Whitters",240,0.711
"88","Maria Zolotukhina",236,0.719
"89","Todd Lockwood",219,0.714
"90","Jean-Sébastien Rossbach",215,0.703
"91","Amy Weber",213,0.714
"92","Martina Pilcerova",211,0.713
"93","Chris Cold",199,0.721
"94","Kieran Yanner",198,0.708
"95","Seb McKinnon",195,0.71
"96","Jung Park",194,0.7
"97","Dan Scott",193,0.726
"98","Jason Felix",190,0.694
"99","Yongjae Choi",180,0.706
"100","Greg Hildebrandt",169,0.71
"101","Jesper Ejsing",167,0.687
"102","Zoltan Boros",159,0.696
"103","Tomas Giorello",158,0.72
"104","Campbell White",158,0.698
"105","Johan Grenier",157,0.715
"106","Scott Murphy",152,0.714
"107","Michael Sutfin",152,0.682
"108","Matt Stewart",152,0.714
"109","Heonhwa Choe",151,0.692
"110","Bryan Sola",150,0.701
"111","Michael Komarck",143,0.695
"112","Hideaki Takamura",139,0.694
"113","Darrell Riche",137,0.697
"114","Christine Choi",136,0.713
"115","Milivoj Ćeran",132,0.73
"116","Heather Hudson",132,0.697
"117","Nils Hamm",131,0.703
"118","Lars Grant-West",126,0.709
"119","Dimitar Marinski",126,0.701
"120","Bastien L. Deharme",125,0.696
"121","John Matson",120,0.721
"122","Jason A. Engle",119,0.706
"123","Craig J Spearing",118,0.728
"124","Mark Winters",116,0.688
"125","Drew Tucker",114,0.716
"126","Marta Nael",113,0.73
"127","Victor Adame Minguez",112,0.702
"128","Ilse Gort",108,0.71
"129","Lorenzo Mastroianni",106,0.693
"130","Daniel Ljunggren",106,0.693
"131","Jim Nelson",106,0.705
"132","James Ryman",97,0.684
"133","Wisnu Tan",94,0.691
"134","Randy Gallegos",94,0.71
"135","Volkan Baǵa",93,0.692
"136","Noah Bradley",91,0.701
"137","Fred Fields",87,0.709
"138","Irina Nordsol",87,0.699
"139","Kasia 'Kafis' Zielińska",85,0.719
"140","Tony Szczudlo",82,0.688
"141","Jake Murray",81,0.753
"142","Wayne Reynolds",80,0.691
"143","Donato Giancola",79,0.709
"144","E. M. Gist",76,0.688
"145","Khang Le",74,0.708
"146","Sam Wood",74,0.707
"147","Scott M. Fischer",72,0.688
"148","Gabor Szikszai",70,0.713
"149","Lucas Staniec",67,0.695
"150","Johann Bodin",66,0.75
"151","Alex Horley-Orlandelli",65,0.71
"152","Luca Zontini",60,0.709
"153","Ben Thompson",60,0.722
"154","Viko Menezes",56,0.736
"155","Zoltan Boros & Gabor Szikszai",56,0.699
"156","Karl Kopinski",56,0.711
"157","Valera Lutfullina",55,0.689
"158","Winona Nelson",51,0.719
"159","Jeff Miracola",51,0.657
"160","Antonio José Manzanedo",50,0.709
"161","Justin Murray",50,0.709
"162","Caio Monteiro",49,0.756
"163","Florian de Gesincourt",49,0.718
"164","Austin Hsu",48,0.695
"165","Wesley Burt",47,0.729
"166","Charles Urbach",45,0.714
"167","Chuck Lukacs",44,0.694
"168","rk post",44,0.638
"169","Pat Morrissey",43,0.726
"170","Ittoku",43,0.757
"171","Min Yum",41,0.704
"172","Jaime Jones",41,0.709
"173","Joe Slucher",39,0.699
"174","Steve Prescott",39,0.708
"175","Mark Brill",38,0.673
"176","Magali Villeneuve",37,0.674
"177","Julian Kok Joon Wen",36,0.742
"178","Mads Ahm",36,0.719
"179","Rovina Cai",36,0.723
"180","Lius Lasahido",36,0.684
"181","Eytan Zana",35,0.69
"182","Marc Simonetti",35,0.722
"183","Wayne England",33,0.714
"184","Jana Schirmer & Johannes Voss",33,0.698
"185","Christopher Moeller",33,0.676
"186","Thomas M. Baxa",31,0.729
"187","Eric Fortune",30,0.691
"188","Livia Prima",30,0.623
"189","Richard Kane Ferguson",28,0.778
"190","Melissa A. Benson",28,0.667
"191","Carl Critchlow",28,0.65
"192","Helge C. Balzer",27,0.673
"193","Grzegorz Rutkowski",27,0.661
"194","Jim Murray",27,0.724
"195","Manuel Castañón",26,0.694
"196","Ryan Yee",26,0.675
"197","Matt Cavotta",25,0.69
"198","Sarah Finnigan",24,0.692
"199","Dave Dorman",24,0.727
"200","Caroline Gariba",24,0.738
"201","Iris Compiet",24,0.688
"202","Evyn Fong",23,0.8
"203","Mathias Kollros",23,0.685
"204","Leon Tukker",22,0.713
"205","Ravenna Tran",22,0.696
"206","Edward P. Beard, Jr.",22,0.703
"207","Brom",22,0.706
"208","Yohann Schepacz",20,0.733
