"","CardNames","DeckCount","Winrate95Min"
"1","Collective Brutality",7,70.3
"2","Prismari Command",86,69.9
"3","Blood Crypt",191,69.9
"4","Mountain",272,69.9
"5","Indomitable Creativity",81,69.8
"6","Dwarven Mine",81,69.8
"7","Ketria Triome",122,69.8
"8","Archon of Cruelty",82,69.6
"9","Fable of the Mirror-Breaker",189,69.4
"10","Lightning Bolt",469,69.4
"11","Arid Mesa",186,69.2
"12","Steam Vents",423,69.2
"13","Bloodstained Mire",209,69.1
"14","Spell Pierce",264,69.1
"15","Wrenn and Six",146,69
"16","Leyline Binding",149,69
"17","Teferi, Time Raveler",158,69
"18","Stomping Ground",208,69
"19","Wooded Foothills",246,68.9
"20","Fire // Ice",88,68.8
"21","Boseiju, Who Endures",212,68.8
"22","Scalding Tarn",370,68.8
"23","Terminate",98,68.7
"24","Thoughtseize",107,68.7
"25","Fury",201,68.6
"26","Ziatora's Proving Ground",53,68.5
"27","Persist",61,68.5
"28","Ragavan, Nimble Pilferer",318,68.5
"29","Seasoned Pyromancer",131,68.4
"30","Sacred Foundry",228,68.3
"31","Bitter Reunion",31,68.2
"32","Fatal Push",78,68.2
"33","Hallowed Fountain",143,68.2
"34","Swamp",155,68.2
"35","Shizo, Death's Storehouse",12,68.1
"36","Marsh Flats",102,68.1
"37","Dauthi Voidwalker",82,68
"38","Blackcleave Cliffs",91,68
"39","Raugrin Triome",97,68
"40","Grief",106,68
"41","Breeding Pool",161,68
"42","Flooded Strand",266,68
"43","Misty Rainforest",310,68
"44","Island",250,67.9
"45","Snow-Covered Plains",37,67.8
"46","Feign Death",79,67.8
"47","Solitude",92,67.8
"48","Urza's Saga",140,67.8
"49","Transmogrify",32,67.7
"50","Prismatic Ending",116,67.7
