"","CardNames","DeckCount","Winrate95Min"
"1","Fatal Push",88,70
"2","Boseiju, Who Endures",161,69.3
"3","Veil of Summer",161,69
"4","Jegantha, the Wellspring",89,68.7
"5","Emrakul, the Aeons Torn",172,68.4
"6","Flusterstorm",276,68.4
"7","Nihil Spellbomb",16,68.3
"8","Endurance",175,68.3
"9","Engineered Explosives",346,68.3
"10","Blood Moon",211,68.2
"11","Leyline of the Void",77,68.1
"12","Hidetsugu Consumes All",98,68.1
"13","Force of Vigor",165,68.1
"14","Mystical Dispute",197,67.9
"15","Aether Gust",64,67.8
"16","Dress Down",169,67.7
"17","Tourach, Dread Cantor",68,67.6
"18","Collective Brutality",17,67.5
"19","Pithing Needle",108,67.5
"20","Subtlety",171,67.3
"21","Abrade",127,67.2
"22","Unlicensed Hearse",212,67.2
"23","Nature's Claim",53,67.1
"24","Path to Exile",76,67.1
"25","Soul-Guide Lantern",72,67
"26","Alpine Moon",62,66.8
"27","Necromentia",67,66.6
"28","Spell Pierce",84,66.5
"29","Wear // Tear",118,66.5
"30","Chalice of the Void",109,66.4
"31","Sanctifier en-Vec",96,66.3
"32","Ob Nixilis, the Adversary",28,66.2
"33","Leyline of Sanctity",61,66.2
"34","Haywire Mite",60,66.2
"35","Orvar, the All-Form",101,66.2
"36","Expedition Map",2,66.1
"37","Witherbloom Command",2,66.1
"38","Prismatic Ending",53,66.1
"39","Magus of the Moon",131,66.1
"40","Turn the Earth",31,66
"41","Hallowed Moonlight",96,66
"42","Relic of Progenitus",79,65.9
"43","Path of Peril",41,65.8
"44","March of Otherworldly Light",50,65.7
"45","Dismember",50,65.7
"46","Fury",140,65.7
"47","Tireless Tracker",21,65.4
"48","Lavinia, Azorius Renegade",39,65.4
"49","Rest in Peace",52,65.1
"50","Portable Hole",8,65
