"","CardNames","DeckCount","WinrateAverage"
"1","Not of This World",1,100
"2","Rest in Peace",1,100
"3","Arcades, the Strategist",1,100
"4","Soulherder",1,100
"5","Zulaport Cutthroat",1,100
"6","Tireless Tracker",1,100
"7","Assassin's Trophy",1,100
"8","Brainstone",2,92.9
"9","Riveteers Charm",3,91.7
"10","Unearth",1,90
"11","Tourach, Dread Cantor",1,90
"12","Thought Scour",2,87.5
"13","Dark Confidant",2,87.5
"14","Maelstrom Pulse",2,87.5
"15","Unlicensed Hearse",2,87.5
"16","Bone Shards",3,85.7
"17","Blood Fountain",3,85.7
"18","Hive of the Eye Tyrant",2,85.7
"19","Collective Brutality",7,83.7
"20","Hallowed Moonlight",3,83.3
"21","Scavenging Ooze",2,81.8
"22","Wall of Blossoms",2,81.8
"23","Castle Garenbrig",3,81
"24","Phoenix of Ash",7,80
"25","Noble Hierarch",3,80
"26","Damn",1,80
"27","Temporary Lockdown",1,80
"28","Shizo, Death's Storehouse",12,78.9
"29","Nourishing Shoal",4,78.9
"30","Autochthon Wurm",4,78.9
"31","Allosaurus Rider",4,78.9
"32","Chancellor of the Tangle",4,78.9
"33","Aetherflux Reservoir",4,78.9
"34","Neoform",4,78.9
"35","Zuran Orb",4,78.9
"36","Timeless Dragon",9,78.2
"37","Eternal Witness",6,78.1
"38","Knight of Autumn",6,78.1
"39","Bomat Courier",5,77.8
"40","Mesmeric Orb",1,77.8
"41","Mortarpod",1,77.8
"42","Noxious Revival",1,77.8
"43","Pulse of Murasa",1,77.8
"44","Journey of Discovery",1,77.8
"45","Song-Mad Treachery",1,77.8
"46","Brittle Effigy",1,77.8
"47","Lantern of the Lost",1,77.8
"48","Hopeful Initiate",4,77.3
"49","An Offer You Can't Refuse",4,77.1
"50","Kemba, Kha Enduring",2,76.9
