"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",346,70.3
"2","Flusterstorm",276,70.6
"3","Unlicensed Hearse",212,69.7
"4","Blood Moon",211,70.6
"5","Mystical Dispute",197,70.5
"6","Endurance",175,71
"7","Emrakul, the Aeons Torn",172,71.1
"8","Subtlety",171,70
"9","Dress Down",169,70.4
"10","Force of Vigor",165,71
"11","Boseiju, Who Endures",161,72.2
"12","Veil of Summer",161,71.9
"13","Fury",140,68.9
"14","Magus of the Moon",131,69.3
"15","Abrade",127,70.5
"16","Wear // Tear",118,70
"17","Chalice of the Void",109,69.9
"18","Pithing Needle",108,71.1
"19","Orvar, the All-Form",101,69.9
"20","Hidetsugu Consumes All",98,71.8
"21","Sanctifier en-Vec",96,70.1
"22","Hallowed Moonlight",96,70
"23","Jegantha, the Wellspring",89,72.4
"24","Fatal Push",88,73.8
"25","Spell Pierce",84,70.6
"26","Relic of Progenitus",79,70.2
"27","Leyline of the Void",77,72.3
"28","Path to Exile",76,71.6
"29","Soul-Guide Lantern",72,71.4
"30","Tourach, Dread Cantor",68,72.1
"31","Necromentia",67,71.3
"32","Seasoned Pyromancer",67,69.3
"33","Aether Gust",64,72.3
"34","Alpine Moon",62,71.6
"35","Leyline of Sanctity",61,71
"36","Haywire Mite",60,71
"37","Nature's Claim",53,72.3
"38","Prismatic Ending",53,71.2
"39","Brotherhood's End",52,69.3
"40","Teferi, Time Raveler",52,69.6
"41","Rest in Peace",52,70.6
"42","March of Otherworldly Light",50,71.1
"43","Dismember",50,71
"44","Drannith Magistrate",47,70.3
"45","Ensnaring Bridge",42,70.2
"46","The Stone Brain",42,69.6
"47","Thoughtseize",41,70.9
"48","Path of Peril",41,72
"49","Shattering Spree",41,70.7
"50","Lavinia, Azorius Renegade",39,71.5
