"","CardNames","DeckCount","WinrateAverage"
"1","Forest",22,79.5
"2","Breeding Pool",18,80.6
"3","Misty Rainforest",17,79.4
"4","Wooded Foothills",17,77.9
"5","Island",16,82.8
"6","Lightning Bolt",15,76.7
"7","Mountain",15,78.3
"8","Scalding Tarn",14,80.4
"9","Force of Negation",13,82.7
"10","Flooded Strand",13,80.8
"11","Steam Vents",12,79.2
"12","Bloodstained Mire",12,79.2
"13","Hallowed Fountain",12,79.2
"14","Swamp",12,77.1
"15","Urza's Saga",12,81.2
"16","Plains",11,79.5
"17","Teferi, Time Raveler",11,77.3
"18","Temple Garden",10,77.5
"19","Cavern of Souls",10,85
"20","Counterspell",10,77.5
"21","Polluted Delta",8,81.2
"22","Arid Mesa",8,78.1
"23","Cryptic Command",8,78.1
"24","Dryad of the Ilysian Grove",8,81.2
"25","Explore",8,81.2
"26","Valakut, the Molten Pinnacle",8,81.2
"27","Stomping Ground",8,75
"28","Monastery Swiftspear",7,78.6
"29","Fiery Islet",7,78.6
"30","Sacred Foundry",7,78.6
"31","Opt",7,78.6
"32","Windswept Heath",7,78.6
"33","Jace, the Mind Sculptor",7,78.6
"34","Snapcaster Mage",7,78.6
"35","Field of Ruin",7,78.6
"36","Raugrin Triome",7,82.1
"37","Azusa, Lost but Seeking",7,82.1
"38","Primeval Titan",7,82.1
"39","Summoner's Pact",7,82.1
"40","Amulet of Vigor",7,82.1
"41","Boros Garrison",7,82.1
"42","Castle Garenbrig",7,82.1
"43","Crumbling Vestige",7,82.1
"44","Gruul Turf",7,82.1
"45","Radiant Fountain",7,82.1
"46","Selesnya Sanctuary",7,82.1
"47","Simic Growth Chamber",7,82.1
"48","Slayers' Stronghold",7,82.1
"49","Sunhome, Fortress of the Legion",7,82.1
"50","Tolaria West",7,82.1
