"","CardNames","DeckCount","WinrateAverage"
"1","Brazen Borrower",2,100
"2","Gemstone Caverns",2,100
"3","Faerie Macabre",1,100
"4","Valakut Awakening",1,100
"5","Magus of the Moon",1,100
"6","Sanctifier en-Vec",1,100
"7","Sanctum Prelate",1,100
"8","Sin Collector",1,100
"9","Blossoming Calm",1,100
"10","Containment Priest",1,100
"11","Prismatic Ending",1,100
"12","Counterspell",1,100
"13","Harbinger of the Tides",1,100
"14","Merfolk Trickster",1,100
"15","Rip Apart",1,100
"16","Shrine of Burning Rage",1,100
"17","By Force",1,100
"18","Leyline of Sanctity",2,87.5
"19","Deputy of Detention",2,87.5
"20","Gaddock Teeg",2,87.5
"21","Feed the Swarm",2,87.5
"22","Walking Ballista",2,87.5
"23","Wurmcoil Engine",2,87.5
"24","Dismember",11,84.1
"25","Tormod's Crypt",9,83.3
"26","Bojuka Bog",6,83.3
"27","Celestial Purge",3,83.3
"28","Fatal Push",3,83.3
"29","Liquimetal Coating",3,83.3
"30","Foundation Breaker",7,82.1
"31","Leyline of the Void",7,82.1
"32","Relic of Progenitus",4,81.2
"33","Arboreal Grazer",4,81.2
"34","Mystical Dispute",13,80.8
"35","Force of Vigor",13,80.8
"36","Ghost Quarter",9,80.6
"37","Endurance",10,80
"38","Kor Firewalker",5,80
"39","Lurrus of the Dream-Den",5,80
"40","Dovin's Veto",5,80
"41","Subtlety",5,80
"42","Pithing Needle",11,79.5
"43","Teferi, Time Raveler",6,79.2
"44","Tireless Tracker",6,79.2
"45","Thoughtseize",6,79.2
"46","Engineered Explosives",13,78.8
"47","Path to Exile",7,78.6
"48","Force of Negation",8,78.1
"49","Timely Reinforcements",9,77.8
"50","Aether Gust",14,75
