"","CardNames","DeckCount","Winrate95Min"
"1","Dismember",11,69.9
"2","Mystical Dispute",13,67.5
"3","Force of Vigor",13,67.5
"4","Tormod's Crypt",9,67.2
"5","Engineered Explosives",13,65.3
"6","Pithing Needle",11,64.7
"7","Endurance",10,64.4
"8","Ghost Quarter",9,64
"9","Brazen Borrower",2,63.1
"10","Gemstone Caverns",2,63.1
"11","Foundation Breaker",7,63.1
"12","Leyline of the Void",7,63.1
"13","Bojuka Bog",6,62.6
"14","Aether Gust",14,61.6
"15","Timely Reinforcements",9,60.8
"16","Force of Negation",8,60
"17","Path to Exile",7,59
"18","Teferi, Time Raveler",6,57.8
"19","Tireless Tracker",6,57.8
"20","Thoughtseize",6,57.8
"21","Kor Firewalker",5,56.3
"22","Lurrus of the Dream-Den",5,56.3
"23","Dovin's Veto",5,56.3
"24","Subtlety",5,56.3
"25","Veil of Summer",7,55.1
"26","Relic of Progenitus",4,54.4
"27","Arboreal Grazer",4,54.4
"28","Rest in Peace",6,53.3
"29","Celestial Purge",3,51.6
"30","Fatal Push",3,51.6
"31","Liquimetal Coating",3,51.6
"32","Soul-Guide Lantern",5,50.9
"33","Damping Sphere",4,47.6
"34","Damnation",4,47.6
"35","Stony Silence",4,47.6
"36","Leyline of Sanctity",2,47.3
"37","Deputy of Detention",2,47.3
"38","Gaddock Teeg",2,47.3
"39","Feed the Swarm",2,47.3
"40","Walking Ballista",2,47.3
"41","Wurmcoil Engine",2,47.3
"42","Skullcrack",3,42.8
"43","Roiling Vortex",3,42.8
"44","Smash to Smithereens",3,42.8
"45","Cleansing Wildfire",3,42.8
"46","Spell Pierce",3,42.8
"47","Kaya's Guile",3,42.8
"48","Go for the Throat",3,42.8
"49","Collective Brutality",3,42.8
"50","Plague Engineer",3,42.8
