"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",194,71.9
"2","Engineered Explosives",153,71.4
"3","Force of Vigor",149,72.9
"4","Endurance",142,71.8
"5","Flusterstorm",141,72
"6","Dress Down",127,72
"7","Subtlety",119,71.7
"8","Unlicensed Hearse",118,70.8
"9","Chalice of the Void",98,71.5
"10","Magus of the Moon",96,71.4
"11","Pithing Needle",93,72.1
"12","Relic of Progenitus",87,73.4
"13","Veil of Summer",86,70.7
"14","Blood Moon",85,71.9
"15","Jace, the Mind Sculptor",64,72.3
"16","Tormod's Crypt",64,70.8
"17","Spell Pierce",64,69.8
"18","Path to Exile",61,73.7
"19","Fury",57,69.6
"20","Boseiju, Who Endures",57,73.4
"21","Sanctifier en-Vec",57,72.9
"22","Yorion, Sky Nomad",54,71
"23","March of Otherworldly Light",47,74.1
"24","Emrakul, the Promised End",45,70.5
"25","Alpine Moon",42,68.7
"26","Soul-Guide Lantern",42,72.6
"27","Tourach, Dread Cantor",41,70
"28","Lavinia, Azorius Renegade",41,74.2
"29","Foundation Breaker",40,70.8
"30","Jegantha, the Wellspring",38,68.8
"31","Leyline of the Void",37,72.8
"32","Hushbringer",37,75.2
"33","Meddling Mage",34,69.6
"34","Roiling Vortex",34,71.4
"35","Smash to Smithereens",32,70.1
"36","Ensnaring Bridge",30,70.2
"37","Dismember",30,73.9
"38","Deflecting Palm",30,70.2
"39","Thoughtseize",30,73.5
"40","Leyline of Sanctity",29,71.3
"41","Supreme Verdict",28,73.9
"42","Dovin's Veto",28,68.9
"43","Liquimetal Coating",27,70.5
"44","Kolaghan's Command",26,69.1
"45","Crime // Punishment",25,71.2
"46","Sundering Titan",24,70.3
"47","Walking Ballista",24,70.5
"48","Teferi, Time Raveler",24,73
"49","Necromentia",24,71.7
"50","Outland Liberator",23,73.6
