"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Burn - Yawgmoth - Grixis Shadow - Blue Living End - Temur Footfalls,Dredge - Omnath Control - Hammer Time - Blue Living End - Rakdos Midrange,Hammer Time - Omnath Control - Izzet Murktide - Blue Living End - Yawgmoth - Amulet Titan,Hammer Time - Izzet Murktide - Omnath Control - Blue Living End - Yawgmoth - Amulet Titan,Hammer Time - Izzet Murktide - Omnath Control - Blue Living End - Yawgmoth - Amulet Titan
"Tiers 1.5",Omnath Control - Amulet Titan - Elementals - Creativity Combo - Green Tron - Glimpse Combo,Amulet Titan - Creativity Combo - Yawgmoth - Titan Shift - Izzet Murktide - Omnath Scapeshift - Jeskai Control,Burn - Temur Footfalls - Creativity Combo - Grixis Shadow - Green Tron - Dredge,Burn - Temur Footfalls - Creativity Combo - Dredge - Grixis Shadow - Green Tron - Rakdos Midrange,Burn - Temur Footfalls - Creativity Combo - Dredge - Grixis Shadow - Green Tron - Rakdos Midrange
"Tiers 2",Prison Tron - Affinity - Azorius Control - Urza Affinity - Jeskai Control - Dredge - Rakdos Midrange - Gruul Titan - Jund Saga - Omnath Scapeshift,Temur Footfalls - Azorius Control - Green Tron - Burn - Gruul Titan - Vivien Combo - Jeskai Murktide - Jund Saga - Grixis Shadow - Urza Affinity - Mill - Glimpse Combo - Prison Tron,Glimpse Combo - Rakdos Midrange - Elementals - Azorius Control - Jeskai Control - Prison Tron - Urza Affinity - Affinity - Omnath Scapeshift - Gruul Titan - Titan Shift,Azorius Control - Jeskai Control - Glimpse Combo - Titan Shift - Omnath Scapeshift - Prison Tron - Elementals - Gruul Titan - Urza Affinity - Jund Saga - Affinity,Azorius Control - Jeskai Control - Glimpse Combo - Titan Shift - Omnath Scapeshift - Prison Tron - Elementals - Gruul Titan - Urza Affinity - Jund Saga - Affinity
"Tiers 2.5",Titan Shift - Mill - Merfolk - Vivien Combo - Jeskai Murktide,Affinity - Elementals - Merfolk,Jund Saga - Vivien Combo - Jeskai Murktide - Mill - Merfolk,Vivien Combo - Jeskai Murktide - Mill - Merfolk,Vivien Combo - Jeskai Murktide - Mill - Merfolk
