"","CardNames","DeckCount","WinrateAverage"
"1","Hapatra, Vizier of Poisons",1,100
"2","Sword of War and Peace",1,100
"3","Nimble Obstructionist",1,100
"4","Exquisite Firecraft",1,100
"5","Deputy of Detention",1,87.5
"6","Lightning Axe",3,85.7
"7","Reclamation Sage",2,83.3
"8","Sword of Fire and Ice",3,81.8
"9","Obstinate Baloth",4,81.5
"10","Weather the Storm",5,80.8
"11","Firespout",8,80
"12","Portable Hole",6,80
"13","Blightning",2,80
"14","Anger of the Gods",2,80
"15","Monastery Mentor",1,80
"16","Disenchant",1,80
"17","Dryad of the Ilysian Grove",1,80
"18","Fiery Temper",1,80
"19","Chandra, Awakened Inferno",1,80
"20","The Reality Chip",1,80
"21","Lion Sash",1,80
"22","Arasta of the Endless Web",1,80
"23","Cindervines",1,80
"24","Spell Snare",1,80
"25","Manriki-Gusari",1,80
"26","Golos, Tireless Pilgrim",1,80
"27","Back to Nature",3,79.2
"28","Searing Blood",2,77.8
"29","Crucible of Worlds",1,77.8
"30","Desert",1,77.8
"31","Archmage's Charm",1,77.8
"32","Surgical Extraction",1,77.8
"33","Radiant Fountain",8,77.2
"34","Mana Leak",16,77.1
"35","Bone Shards",3,76.5
"36","Blossoming Calm",3,76.5
"37","Conflagrate",2,76.5
"38","Grief",2,76.5
"39","Isolate",2,76.5
"40","Tireless Tracker",16,76
"41","Shark Typhoon",4,76
"42","Gemstone Caverns",6,75.9
"43","Necroplasm",6,75.6
"44","Hushbringer",37,75.2
"45","Abrupt Decay",5,75
"46","Kaya's Guile",3,75
"47","Kozilek's Return",2,75
"48","Burrenton Forge-Tender",2,75
"49","Crafty Cutpurse",1,75
"50","Ragavan, Nimble Pilferer",1,75
