"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",782,71.7
"2","Engineered Explosives",721,71.2
"3","Lurrus of the Dream-Den",692,71
"4","Veil of Summer",625,71.5
"5","Path to Exile",566,71.2
"6","Pithing Needle",515,71.2
"7","Aether Gust",511,71.6
"8","Force of Vigor",456,71.4
"9","Soul-Guide Lantern",440,71.6
"10","Relic of Progenitus",374,70.8
"11","Tormod's Crypt",357,71.2
"12","Rest in Peace",343,70.9
"13","Chalice of the Void",334,70.3
"14","Alpine Moon",322,70.3
"15","Kozilek's Return",311,71.7
"16","Thoughtseize",310,71.8
"17","Abrade",307,71.6
"18","Blood Moon",306,71.3
"19","Endurance",299,71.6
"20","Flusterstorm",291,71.1
"21","Spell Pierce",262,71.9
"22","Damping Sphere",260,71.2
"23","Force of Negation",254,71.5
"24","Sanctifier en-Vec",241,70.2
"25","Nihil Spellbomb",233,70.9
"26","Celestial Purge",229,71.7
"27","Void Mirror",223,70.7
"28","Dismember",217,71
"29","Kor Firewalker",206,70.3
"30","Auriok Champion",200,71.5
"31","Prismatic Ending",199,70.3
"32","Ashiok, Dream Render",194,71.3
"33","Grafdigger's Cage",194,70.4
"34","Liquimetal Coating",193,71
"35","Fatal Push",189,71.9
"36","Ensnaring Bridge",188,70.5
"37","Wear // Tear",184,71.3
"38","Torpor Orb",177,71
"39","Cleansing Wildfire",164,70.6
"40","Foundation Breaker",160,71.5
"41","Leyline of Sanctity",159,71
"42","Dovin's Veto",158,71.1
"43","Walking Ballista",154,70.6
"44","Kolaghan's Command",145,70.9
"45","Anger of the Gods",143,70.6
"46","Surgical Extraction",136,70.8
"47","Timely Reinforcements",134,70.6
"48","Kozilek, Butcher of Truth",132,70.8
"49","Wurmcoil Engine",132,71.7
"50","Seal of Cleansing",132,71.5
