"","CardNames","DeckCount","WinrateAverage"
"1","Wood Elves",1,90
"2","Chandra, Acolyte of Flame",2,88.9
"3","Khalni Heart Expedition",1,87.5
"4","Fraying Sanity",1,87.5
"5","Power Conduit",2,82.4
"6","Silverbluff Bridge",4,81.8
"7","Oran-Rief Hydra",1,81.8
"8","Imperious Perfect",1,81.8
"9","Beseech the Queen",1,81.8
"10","Hissing Quagmire",1,80
"11","Shalai, Voice of Plenty",1,80
"12","Flayer Husk",1,80
"13","Reclamation Sage",5,79.5
"14","Lukka, Coppercoat Outcast",3,79.2
"15","Elvish Visionary",2,78.9
"16","Gilt-Leaf Palace",2,78.9
"17","Spitebellows",2,78.9
"18","Signal Pest",3,78.3
"19","Prosperous Innkeeper",9,78.1
"20","Stonehorn Dignitary",4,78.1
"21","Thassa, Deep-Dwelling",4,78.1
"22","Frogmite",4,78.1
"23","Myr Enforcer",4,78.1
"24","Sojourner's Companion",4,78.1
"25","Power Depot",7,78
"26","Dwynen's Elite",3,77.8
"27","Elvish Archdruid",3,77.8
"28","Elvish Warmaster",3,77.8
"29","Ezuri, Renegade Leader",3,77.8
"30","Heritage Druid",3,77.8
"31","Nettle Sentinel",3,77.8
"32","Shaman of the Pack",3,77.8
"33","Eldrazi Obligator",3,77.8
"34","Mwonvuli Acid-Moss",2,77.8
"35","Trinisphere",2,77.8
"36","Elixir of Immortality",2,77.8
"37","Niambi, Esteemed Speaker",1,77.8
"38","Benthic Biomancer",1,77.8
"39","Smuggler's Copter",1,77.8
"40","Akoum Hellhound",1,77.8
"41","Steppe Lynx",1,77.8
"42","Cloudform",1,77.8
"43","Mirran Crusader",1,77.8
"44","Acidic Slime",1,77.8
"45","Deafening Clarion",1,77.8
"46","Emerge Unscathed",1,77.8
"47","Gorilla Shaman",1,77.8
"48","Liquimetal Coating",1,77.8
"49","Darkness",1,77.8
"50","Silhana Ledgewalker",1,77.8
