"","CardNames","DeckCount","WinrateAverage"
"1","Oath of Kaya",1,91.7
"2","Liliana's Triumph",1,90
"3","Chandra's Defeat",1,90
"4","Magma Spray",1,90
"5","Gorilla Shaman",1,90
"6","Dennick, Pious Apprentice",2,89.5
"7","Pongify",2,85.7
"8","Selfless Spirit",2,85.7
"9","Sweltering Suns",2,84.2
"10","Boseiju, Who Shelters All",2,83.3
"11","Tide Shaper",2,83.3
"12","Vexing Shusher",3,81.5
"13","Arasta of the Endless Web",4,81.1
"14","Wall of Shards",3,80.8
"15","Summary Dismissal",4,80
"16","Sphere of Annihilation",3,80
"17","Sacred Foundry",1,80
"18","Kabira Crossroads",1,80
"19","Harsh Mentor",1,80
"20","Into the Story",1,80
"21","Verdant Command",1,80
"22","Lullmage's Domination",2,78.9
"23","Leyline of Vitality",2,78.9
"24","Galvanic Blast",2,78.9
"25","Ghirapur Aether Grid",2,78.9
"26","Rule of Law",3,78.6
"27","Experimental Frenzy",3,78.3
"28","Titania, Protector of Argoth",3,77.8
"29","By Force",3,77.8
"30","Thing in the Ice",2,77.8
"31","Heliod's Intervention",2,77.8
"32","Big Game Hunter",2,77.8
"33","Nightpack Ambusher",1,77.8
"34","Worship",1,77.8
"35","Unified Will",1,77.8
"36","Cloudform",1,77.8
"37","Fynn, the Fangbearer",1,77.8
"38","Izzet Staticaster",1,77.8
"39","Dissenter's Deliverance",1,77.8
"40","Karn Liberated",1,77.8
"41","Reality Hemorrhage",1,77.8
"42","Primal Command",1,77.8
"43","Proclamation of Rebirth",1,77.8
"44","Barrage of Boulders",1,77.8
"45","Clout of the Dominus",1,77.8
"46","Hide // Seek",1,77.8
"47","Knight of Infamy",1,77.8
"48","Cathedral Sanctifier",1,77.8
"49","Filigree Familiar",5,77.3
"50","Geist of Saint Traft",5,76.7
