"","CardNames","DeckCount","WinrateAverage"
"1","Forest",80,73
"2","Island",77,73.1
"3","Misty Rainforest",64,73.4
"4","Breeding Pool",62,72.9
"5","Steam Vents",54,72.6
"6","Swamp",50,72.3
"7","Mountain",48,72.3
"8","Scalding Tarn",48,73
"9","Wooded Foothills",46,71.5
"10","Lightning Bolt",45,71.8
"11","Plains",43,72.8
"12","Force of Negation",43,74.4
"13","Flooded Strand",42,75
"14","Urza's Saga",36,74.5
"15","Polluted Delta",34,72.2
"16","Windswept Heath",34,71.3
"17","Hallowed Fountain",32,76.4
"18","Verdant Catacombs",32,71.9
"19","Cavern of Souls",31,73.8
"20","Shardless Agent",31,71.2
"21","Stomping Ground",31,71.9
"22","Spirebluff Canal",31,72.9
"23","Teferi, Time Raveler",30,75.1
"24","Bloodstained Mire",30,72.2
"25","Overgrown Tomb",29,71.4
"26","Temple Garden",28,72.4
"27","Arid Mesa",26,70.6
"28","Watery Grave",26,72.6
"29","Counterspell",26,74.7
"30","Brazen Borrower",25,72.2
"31","Yavimaya, Cradle of Growth",24,72.8
"32","Violent Outburst",24,72.7
"33","Fatal Push",24,72.3
"34","Snapcaster Mage",23,75.2
"35","Thoughtseize",23,69.5
"36","Street Wraith",22,73.6
"37","Sacred Foundry",22,68.8
"38","Nurturing Peatland",22,71.8
"39","Fiery Islet",21,71.6
"40","Dryad of the Ilysian Grove",20,73.8
"41","Explore",20,73.8
"42","Expedition Map",20,74
"43","Tolaria West",20,73.8
"44","Valakut, the Molten Pinnacle",20,73.8
"45","Cryptic Command",20,75.8
"46","Azusa, Lost but Seeking",19,73.8
"47","Primeval Titan",19,73.8
"48","Summoner's Pact",19,73.8
"49","Amulet of Vigor",19,73.8
"50","Boros Garrison",19,73.8
