"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",45,71.6
"2","Force of Vigor",40,73.2
"3","Aether Gust",35,72.3
"4","Veil of Summer",35,71.8
"5","Engineered Explosives",34,73
"6","Pithing Needle",34,73.8
"7","Dismember",31,73.5
"8","Tormod's Crypt",29,74
"9","Foundation Breaker",25,72.8
"10","Path to Exile",25,72.3
"11","Endurance",24,75.8
"12","Soul-Guide Lantern",23,74.8
"13","Ghost Quarter",22,73.7
"14","Leyline of the Void",22,71.4
"15","Lurrus of the Dream-Den",22,74
"16","Rest in Peace",21,72.1
"17","Damping Sphere",19,71.4
"18","Leyline of Sanctity",18,70.1
"19","Kor Firewalker",17,71.2
"20","Bojuka Bog",17,73.9
"21","Thoughtseize",17,75.2
"22","Relic of Progenitus",16,74.1
"23","Teferi, Time Raveler",15,78
"24","Tireless Tracker",15,73.7
"25","Fatal Push",15,74.1
"26","Collector Ouphe",15,69.2
"27","Plague Engineer",15,67
"28","Blood Moon",14,72.1
"29","Force of Negation",14,75.3
"30","Sanctifier en-Vec",13,73.7
"31","Spell Pierce",13,71.6
"32","Timely Reinforcements",13,72.7
"33","Grafdigger's Cage",12,73.3
"34","Collective Brutality",11,69.6
"35","Surgical Extraction",11,71.2
"36","Stony Silence",11,72.9
"37","Auriok Champion",10,69.3
"38","Chalice of the Void",10,72.6
"39","Anger of the Gods",10,73.7
"40","Ashiok, Dream Render",10,72.5
"41","Abrade",10,71
"42","Dovin's Veto",10,78.3
"43","Faerie Macabre",9,69.8
"44","Kaya's Guile",9,69.1
"45","Kozilek's Return",9,71
"46","Liquimetal Coating",9,71.9
"47","Arboreal Grazer",9,73.7
"48","Ingot Chewer",8,69.5
"49","Brazen Borrower",8,70.6
"50","Cleansing Wildfire",8,72.5
