"","CardNames","DeckCount","Winrate95Min"
"1","Teferi, Time Raveler",15,68.6
"2","Endurance",24,68.2
"3","Soul-Guide Lantern",23,67.5
"4","Pithing Needle",34,67.5
"5","Force of Vigor",40,67.4
"6","Drannith Magistrate",5,67.3
"7","Tormod's Crypt",29,67.1
"8","Dismember",31,66.8
"9","Engineered Explosives",34,66.5
"10","Thoughtseize",17,66.2
"11","Lurrus of the Dream-Den",22,66.2
"12","Mystical Dispute",45,66
"13","Dovin's Veto",10,65.8
"14","Aether Gust",35,65.8
"15","Veil of Summer",35,65.7
"16","Ghost Quarter",22,65.5
"17","Foundation Breaker",25,65.4
"18","Fatal Push",15,65
"19","Relic of Progenitus",16,64.8
"20","Path to Exile",25,64.8
"21","Bojuka Bog",17,64.7
"22","Force of Negation",14,64.2
"23","Sanctifier en-Vec",13,63.9
"24","Rest in Peace",21,63.9
"25","Tireless Tracker",15,63.6
"26","Leyline of the Void",22,63.2
"27","Damping Sphere",19,63
"28","Prismatic Ending",8,62.8
"29","Subtlety",7,62.7
"30","Grafdigger's Cage",12,62.6
"31","Blood Moon",14,62.5
"32","Anger of the Gods",10,62.3
"33","Damnation",7,62.2
"34","Run Afoul",5,62.1
"35","Kor Firewalker",17,61.8
"36","Leyline of Sanctity",18,61.3
"37","Spell Pierce",13,61
"38","Stony Silence",11,60.9
"39","Chalice of the Void",10,60.9
"40","Yorion, Sky Nomad",3,60.6
"41","Test of Talents",3,60.4
"42","Timely Reinforcements",13,60.4
"43","Ashiok, Dream Render",10,60.4
"44","Arboreal Grazer",9,60.3
"45","Collector Ouphe",15,59.5
"46","Surgical Extraction",11,59.4
"47","Gaddock Teeg",8,59
"48","Go for the Throat",7,58.8
"49","Shattering Spree",6,58.8
"50","Abrade",10,58.8
