"","Artist","NoCopies","Winrate"
"1","Rob Alexander",932,0.726
"2","Christopher Rush",398,0.724
"3","Adam Paquette",332,0.729
"4","John Avon",325,0.728
"5","Mark Poole",306,0.732
"6","Eric Deschamps",285,0.721
"7","Aleksi Briclot",210,0.727
"8","Ryan Pancoast",201,0.718
"9","Shelly Wan",182,0.731
"10","Chippy",174,0.724
"11","Paul Scott Canavan",167,0.743
"12","Izzy",164,0.717
"13","Anastasia Ovchinnikova",163,0.737
"14","Terese Nielsen",157,0.73
"15","Tomasz Jedruszek",157,0.719
"16","Titus Lunter",155,0.732
"17","Mark Zug",155,0.72
"18","Kev Walker",147,0.709
"19","Vance Kovacs",143,0.713
"20","Steve Argyle",142,0.701
"21","Philip Straub",139,0.735
"22","Jason Rainville",139,0.718
"23","Cyril Van Der Haegen",135,0.713
"24","Todd Lockwood",135,0.741
"25","Franz Vohwinkel",134,0.722
"26","Warren Mahy",130,0.715
"27","Cliff Childs",128,0.739
"28","Ron Spears",122,0.724
"29","Ekaterina Burmak",120,0.712
"30","Chris Rallis",111,0.762
"31","John Stanko",111,0.751
"32","Jason Chan",109,0.715
"33","Dave Kendall",109,0.717
"34","Anthony S. Waters",103,0.713
"35","Randy Vargas",103,0.734
"36","Raymond Swanland",102,0.711
"37","Christine Choi",98,0.717
"38","Richard Whitters",96,0.727
"39","Greg Staples",96,0.723
"40","Jonas De Ro",92,0.731
"41","Seb McKinnon",91,0.723
"42","Douglas Shuler",90,0.716
"43","Lake Hurwitz",90,0.703
"44","Svetlin Velinov",89,0.737
"45","Yeong-Hao Han",89,0.728
"46","Heather Hudson",86,0.721
"47","Dan Scott",85,0.694
"48","James Paick",84,0.737
"49","Darrell Riche",84,0.745
"50","Daarken",83,0.734
"51","Pete Venters",83,0.726
"52","Sam Burley",81,0.733
"53","Jesper Myrfors",80,0.728
"54","Scott Murphy",80,0.738
"55","Johann Bodin",80,0.697
"56","Adam Rex",80,0.719
"57","Volkan Baǵa",79,0.748
"58","Dan Frazier",79,0.723
"59","David Martin",76,0.72
"60","Simon Dominic",75,0.752
"61","Chase Stone",75,0.716
"62","Matt Stewart",73,0.727
"63","Nicholas Gregory",71,0.708
"64","Christopher Moeller",69,0.716
"65","Michael Komarck",68,0.698
"66","Johannes Voss",68,0.694
"67","Wayne England",67,0.748
"68","Dimitar Marinski",67,0.723
"69","Noah Bradley",64,0.72
