"","CardNames","DeckCount","Winrate95Min"
"1","Hallowed Fountain",32,70.1
"2","Flooded Strand",42,69.5
"3","Island",77,69.1
"4","Forest",80,69
"5","Force of Negation",43,68.9
"6","Misty Rainforest",64,68.9
"7","Teferi, Time Raveler",30,68.5
"8","Urza's Saga",36,68.5
"9","Breeding Pool",62,68.4
"10","Scalding Tarn",48,67.7
"11","Steam Vents",54,67.7
"12","Snapcaster Mage",23,67.5
"13","Cryptic Command",20,67.4
"14","Counterspell",26,67.4
"15","Plains",43,67.3
"16","Cavern of Souls",31,67.2
"17","Swamp",50,67.2
"18","Prismatic Ending",15,67
"19","Jace, the Mind Sculptor",17,67
"20","Mountain",48,66.9
"21","Archmage's Charm",12,66.8
"22","Solitude",14,66.7
"23","Spirebluff Canal",31,66.6
"24","Raugrin Triome",18,66.5
"25","Lightning Bolt",45,66.2
"26","Stoneforge Mystic",11,65.9
"27","Polluted Delta",34,65.9
"28","Wooded Foothills",46,65.9
"29","Street Wraith",22,65.8
"30","Expedition Map",20,65.7
"31","Path to Exile",12,65.6
"32","Watery Grave",26,65.5
"33","Verdant Catacombs",32,65.5
"34","Batterskull",9,65.4
"35","Tolaria West",20,65.4
"36","Yavimaya, Cradle of Growth",24,65.4
"37","Ephemerate",9,65.3
"38","Violent Outburst",24,65.3
"39","Temple Garden",28,65.3
"40","Stomping Ground",31,65.3
"41","Dryad of the Ilysian Grove",20,65.2
"42","Explore",20,65.2
"43","Valakut, the Molten Pinnacle",20,65.2
"44","Aether Vial",15,65.1
"45","Windswept Heath",34,65.1
"46","Field of Ruin",13,65
"47","Azusa, Lost but Seeking",19,65
"48","Primeval Titan",19,65
"49","Summoner's Pact",19,65
"50","Amulet of Vigor",19,65
