"","CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"1","Agonizing Remorse",12,4,13,16,81.2,54.4,96," 1 Rakdos Control 
 3 Sultai Control 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-01-14#demian_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-03-05#j_tekt_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-12#jujubean___- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-06-02#fingers_- 
","Wisnu Tan","B",2,"Sorcery","THB",0.7,3.4,3
"2","Alrund's Epiphany",2,2,7,8,87.5,47.3,99.7," 2 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-10-08#darius_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-10-08#kelmasterp_- 
","Kieran Yanner","U",7,"Sorcery","KHM",0.1,1.7,1
"3","Archon of Absolution",1,1,3,4,75,19.4,99.4," 1 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-06#dinglis_- 
","Igor Kieryluk","W",4,"Creature","ELD",0.1,0.8,1
"4","Archon of Emeria",6,3,9,12,75,42.8,94.5," 3 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-05#dinglis_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-12#dinglis_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-12#maxmagicer_- 
","Ryan Pancoast","W",3,"Creature","ZNR",0.3,2.5,2
"5","Ashiok's Erasure",1,1,3,4,75,19.4,99.4," 1 Izzet Control 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-06-02#bedell_- 
","Zezhou Chen","U",4,"Enchantment","THB",0.1,0.8,1
"6","Baleful Mastery",1,1,3,4,75,19.4,99.4," 1 Dimir Rogue 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-20#trunks_- 
","Chris Cold","B",4,"Instant","STX",0.1,0.8,1
"7","Baneslayer Angel",2,2,6,8,75,34.9,96.8," 2 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-12#dinglis_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-12#maxmagicer_- 
","Greg Staples","W",5,"Creature","M10",0.1,1.7,1
"8","Banishing Light",2,2,6,8,75,34.9,96.8," 2 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-12#dinglis_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-12#maxmagicer_- 
","Willian Murai","W",3,"Enchantment","JOU",0.1,1.7,1
"9","Behold the Multiverse",4,4,13,16,81.2,54.4,96," 1 Dimir Control 
 3 Sultai Control 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-03-31#oppodump_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-04-01#oppodump_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-04-02#capriccioso_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-26#marolanzi_- 
","Magali Villeneuve","U",4,"Instant","KHM",0.2,3.4,1
"10","Blazing Volley",6,6,19,24,79.2,57.8,92.9," 1 Naya Stompy 
 1 Temur Stompy 
 4 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-02-17#funkimunki_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-03-24#peanutbrittle_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-03-31#snapcaster-bolt_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-05#sandydogmtg_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-12#sandydogmtg_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/standard-preliminary-2021-05-21#iamactuallylvl_- 
","Zezhou Chen","R",1,"Sorcery","AKH",0.3,5.1,1
