"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",326,70.6
"2","Brainstorm",312,70.5
"3","Ponder",304,70.5
"4","Wasteland",283,71.6
"5","Misty Rainforest",272,71
"6","Volcanic Island",259,70.4
"7","Scalding Tarn",257,70.4
"8","Flooded Strand",252,71.2
"9","Polluted Delta",215,70.8
"10","Karakas",191,71.3
"11","Daze",187,71
"12","Swords to Plowshares",181,71.1
"13","Expressive Iteration",161,71.8
"14","Murktide Regent",160,70.6
"15","Lightning Bolt",144,71.7
"16","Prismatic Ending",139,70.4
"17","Lotus Petal",138,69.1
"18","Tundra",134,69.6
"19","Dragon's Rage Channeler",129,71.4
"20","Snow-Covered Island",127,70.2
"21","Island",122,69.8
"22","Force of Negation",121,70
"23","Delver of Secrets",118,71.5
"24","Urza's Saga",106,70.6
"25","Mishra's Bauble",97,70.8
"26","Endurance",93,71.4
"27","Tropical Island",93,71.3
"28","Ancient Tomb",89,69.3
"29","Verdant Catacombs",89,68
"30","Bloodstained Mire",87,69.7
"31","Savannah",86,71.8
"32","Wooded Foothills",85,71.7
"33","Forest",85,70.6
"34","Dark Ritual",82,68.3
"35","Teferi, Time Raveler",81,69.7
"36","Steam Vents",81,73.1
"37","Windswept Heath",78,71.4
"38","Taiga",76,72.6
"39","Bojuka Bog",75,71
"40","Pyroblast",73,72.2
"41","Shadowspear",72,70.9
"42","Plains",71,71.1
"43","Snow-Covered Plains",71,69.5
"44","Sylvan Library",70,72.6
"45","Prismatic Vista",69,68.8
"46","Green Sun's Zenith",69,70
"47","Underground Sea",68,69.8
"48","Life from the Loam",66,73
"49","Preordain",66,71.4
"50","Thoughtseize",66,67.9
