"","CardNames","DeckCount","WinrateAverage"
"1","Aeve, Progenitor Ooze",1,100
"2","Thran Foundry",1,100
"3","Master of Death",1,90
"4","Arclight Phoenix",1,88.9
"5","Buried Alive",1,88.9
"6","Temple Garden",2,84.6
"7","Angel of the Ruins",2,84.2
"8","Prophetic Prism",3,81.5
"9","Phyrexian Tower",3,80.8
"10","Raugrin Triome",3,80
"11","Ornithopter",3,80
"12","Changeling Outcast",2,80
"13","Ingenious Infiltrator",2,80
"14","Yuriko, the Tiger's Shadow",2,80
"15","Murderous Cut",2,80
"16","Pernicious Deed",1,77.8
"17","Chandra, Awakened Inferno",1,77.8
"18","Seasoned Pyromancer",1,77.8
"19","Blood Sun",1,77.8
"20","Court of Cunning",1,77.8
"21","Thorn of Amethyst",1,77.8
"22","Misdirection",8,77.5
"23","Flagstones of Trokair",25,77.2
"24","Venser, Shaper Savant",3,76.9
"25","Sword of Feast and Famine",2,76.9
"26","Liliana, the Last Hope",2,76.9
"27","Red Elemental Blast",2,76.9
"28","Barrin, Tolarian Archmage",4,76.5
"29","Charming Prince",4,76.5
"30","Fblthp, the Lost",4,76.5
"31","Gilded Drake",4,76.5
"32","Meddling Mage",4,76.5
"33","Palace Jailer",4,76.5
"34","Soulherder",4,76.5
"35","Chandra, Torch of Defiance",3,76
"36","Gut Shot",27,75.5
"37","Horizon Canopy",8,75.5
"38","Ipnu Rivulet",9,75.4
"39","Plague Engineer",11,75
"40","Fatal Push",4,75
"41","Witherbloom Command",3,75
"42","Breya's Apprentice",3,75
"43","Fire // Ice",2,75
"44","Zagoth Triome",2,75
"45","Cling to Dust",2,75
"46","Kolaghan's Command",2,75
"47","Galvanic Blast",2,75
"48","Chromatic Star",2,75
"49","Spatial Contortion",2,75
"50","Boseiju, Who Shelters All",2,75
