"","CardNames","DeckCount","WinrateAverage"
"1","Surgical Extraction",318,70.5
"2","Pyroblast",267,71.1
"3","Force of Negation",211,70.9
"4","Meltdown",191,70.7
"5","Grafdigger's Cage",181,71.2
"6","Red Elemental Blast",176,70.1
"7","Flusterstorm",149,71.1
"8","Leyline of the Void",121,69.3
"9","Endurance",115,70.9
"10","End the Festivities",100,71.1
"11","Submerge",88,72.7
"12","Torpor Orb",85,69.6
"13","Force of Vigor",79,71.5
"14","Carpet of Flowers",77,70.9
"15","Pithing Needle",74,69.8
"16","Hydroblast",69,71.8
"17","Blood Moon",65,69.8
"18","Containment Priest",62,69.6
"19","Faerie Macabre",56,69.9
"20","Prismatic Ending",55,71.5
"21","Izzet Staticaster",52,73.1
"22","Court of Cunning",52,72.9
"23","Narset, Parter of Veils",52,69.4
"24","Yorion, Sky Nomad",48,71.8
"25","Collector Ouphe",48,71.3
"26","Null Rod",47,68
"27","Thoughtseize",46,67.2
"28","Soul-Guide Lantern",44,71.1
"29","Plague Engineer",39,68.3
"30","Karakas",39,71.7
"31","Deafening Silence",38,72.5
"32","Hullbreacher",38,74
"33","Engineered Explosives",36,71.9
"34","Wear // Tear",36,66.1
"35","Council's Judgment",35,72.5
"36","Choke",35,71.1
"37","Mindbreak Trap",34,71.2
"38","Serenity",33,66.8
"39","Peacekeeper",32,71.1
"40","Pyroclasm",32,67
"41","Abrade",32,69.3
"42","Rest in Peace",30,71.2
"43","Massacre",30,67.5
"44","Chain of Vapor",29,70.5
"45","Assassin's Trophy",28,66.5
"46","Ensnaring Bridge",28,69.4
"47","Magus of the Moon",26,65.9
"48","Veil of Summer",25,72.2
"49","Progenitus",25,66.9
"50","Mycosynth Lattice",25,67.7
