"","CardNames","DeckCount","WinrateAverage"
"1","Unlicensed Hearse",196,72.6
"2","Rending Volley",111,73.3
"3","Skysovereign, Consul Flagship",106,73.9
"4","Duress",105,72.3
"5","Mystical Dispute",99,73.4
"6","Portable Hole",97,72.2
"7","Extinction Event",89,73.6
"8","Reckoner Bankbuster",87,73.9
"9","Go Blank",79,73.7
"10","Abrade",77,74.2
"11","Pithing Needle",75,74.4
"12","Aether Gust",69,73.8
"13","Damping Sphere",67,74.4
"14","Rest in Peace",66,73.5
"15","Tormod's Crypt",61,75.3
"16","God-Pharaoh's Statue",59,75
"17","Pestilent Cauldron",59,75
"18","The Chain Veil",59,75
"19","Hidetsugu Consumes All",57,75.9
"20","Meteor Golem",53,75.3
"21","Disdainful Stroke",50,72.4
"22","Fatal Push",49,68.1
"23","Esika's Chariot",48,75.4
"24","Reidane, God of the Worthy",46,68.9
"25","Treasure Vault",40,75.4
"26","Epic Downfall",39,73.4
"27","Heart of Kiran",37,76.5
"28","Soul-Guide Lantern",36,71.4
"29","Voracious Hydra",34,76.2
"30","Kalitas, Traitor of Ghet",33,70.2
"31","Graveyard Trespasser",32,69.8
"32","Leyline of the Void",32,75.3
"33","Anger of the Gods",31,70.4
"34","Noxious Grasp",31,72.3
"35","Lifebane Zombie",30,72.7
"36","Transmogrifying Wand",30,75
"37","Sorin the Mirthless",29,73.9
"38","Wedding Announcement",28,67.1
"39","Jegantha, the Wellspring",28,80.2
"40","Lofty Denial",27,71.7
"41","Kolaghan's Command",27,72
"42","Declaration in Stone",26,66.7
"43","Spell Pierce",25,73.9
"44","Witch's Vengeance",25,70.2
"45","Lava Coil",25,71.5
"46","Abrupt Decay",25,67.7
"47","Dovin's Veto",24,78.3
"48","Hullbreaker Horror",24,74.6
"49","Glass Casket",24,75.9
"50","Thoughtseize",24,75.2
