"","CardNames","DeckCount","WinrateAverage"
"1","Sokenzan, Crucible of Defiance",159,73.1
"2","Den of the Bugbear",149,73.5
"3","Fable of the Mirror-Breaker",147,73.2
"4","Mountain",147,73.1
"5","Swamp",146,72.1
"6","Thoughtseize",129,72
"7","Hive of the Eye Tyrant",129,73.3
"8","Fatal Push",127,73.1
"9","Blood Crypt",126,73.7
"10","Takenuma, Abandoned Mire",119,72.2
"11","Blightstep Pathway",118,73.3
"12","Bonecrusher Giant",115,73.1
"13","Liliana of the Veil",110,72.1
"14","Haunted Ridge",110,74
"15","Otawara, Soaring City",110,73.1
"16","Urborg, Tomb of Yawgmoth",109,73.6
"17","Bloodtithe Harvester",108,74
"18","Island",103,73.7
"19","Graveyard Trespasser",99,73.3
"20","Castle Locthwain",99,72.9
"21","Dreadbore",94,73.6
"22","Kroxa, Titan of Death's Hunger",93,73.2
"23","Eiganjo, Seat of the Empire",92,72.2
"24","Boseiju, Who Endures",92,73.2
"25","Temple Garden",86,72.5
"26","Plains",81,72.8
"27","Forest",77,75.3
"28","Sulfurous Springs",70,73.7
"29","Sheoldred, the Apocalypse",69,72.4
"30","Elvish Mystic",66,73.8
"31","Llanowar Elves",66,73.8
"32","Lair of the Hydra",66,74.4
"33","Nykthos, Shrine to Nyx",62,74.7
"34","Hallowed Fountain",60,74.2
"35","Kiora, Behemoth Beckoner",60,75
"36","Cavalier of Thorns",60,75
"37","Old-Growth Troll",60,75
"38","Storm the Festival",60,75
"39","Wolfwillow Haven",60,75
"40","Branchloft Pathway",59,72.8
"41","Karn, the Great Creator",59,75
"42","Oath of Nissa",59,75
"43","Hall of Storm Giants",57,74.4
"44","Sylvan Caryatid",56,75.5
"45","Tenacious Underdog",54,73.1
"46","Kalitas, Traitor of Ghet",53,73.1
"47","Steam Vents",52,73.8
"48","Shatterskull Smashing",50,74.3
"49","Field of Ruin",44,72.8
"50","Darkbore Pathway",44,70
